T,U,V,W,X,Y,Z
0.9907635823829064,0.35699267057884654,0.7880594916297563,0.8472781169767528,0.4648736800915112,0.44661082115657674,0.8493429957981359
0.04328597242954707,0.719763304005906,0.5239648591344255,0.25653049942634865,0.7970455705453425,0.8547943658046374,0.36370095872015645
0.15485166808348116,0.7325770661824254,0.7899880732401102,0.6606181757430696,0.561108507695844,0.2270301353289771,0.7465948620739798
0.5392228471753836,0.6997730151472886,0.4273394974477462,0.6333469927872125,0.7893433689298346,0.5953365790754448,0.6526244850641192
0.9176790633521344,0.6469713330197795,0.7990913915609842,0.743223425451202,0.4528878120711813,0.7383641963706801,0.6953649224540809
0.26925345981929333,0.6501165649995847,0.4241348526907076,0.5084966314759085,0.7840190659011935,0.6312895021069892,0.617150157503194
0.7539286397703423,0.8074234164264521,0.7953686362788688,0.8576766660901327,0.5109822597493355,0.6824982203728807,0.738124087945352
0.7098198796504785,0.35846959193995404,0.39550745520350605,0.1882995013272913,0.7834966819389985,0.6945305163060671,0.5531584445511137
0.7505068863696683,0.7757952448754979,0.8382740244642995,0.5539814986863983,0.5818507841456714,0.6164271509267347,0.7936359863623589
0.6938139250393114,0.44028535820188947,0.28397851121228035,0.7414327740506355,0.8087645237229355,0.7739477774072666,0.42594054632025813
0.8010212332224718,0.8228815346401235,0.7216931779325557,0.6354002721270946,0.3608643678393094,0.442522666784115,0.8001465167302563
0.5340184801617265,0.3140564106918219,0.5459878810018903,0.6910965614855202,0.789122086341686,0.8680992041231089,0.49555927762811675
0.9368634473478741,0.7399610322517988,0.8675798264041815,0.6652656713881966,0.43019874030080174,0.20671015977893115,0.7813983817188516
0.21104677395513616,0.46907809684483903,0.2000917667311331,0.625823648146251,0.8067098027501755,0.5811797136166773,0.5718450036491768
0.6048509484784599,0.8881382545298436,0.5664624701740932,0.8240382500950142,0.42497484065930247,0.7732372057810927,0.7982887343410675
0.909291130506265,0.19366955962330176,0.7335993683034076,0.358186954095938,0.7951227790427309,0.5482813486153391,0.3842030440124455
0.3516822353253188,0.5288618439170503,0.6811437699641586,0.7607450111209443,0.5163905268706963,0.7972180320813724,0.8139936900434986
0.8237508819237778,0.8582450764423167,0.7076276670029715,0.5017131525024057,0.7964829321350915,0.46126313266655433,0.323887828652604
0.540730991523053,0.2050022744270686,0.5610997303964995,0.8059032741886865,0.4585377239511819,0.7930136565939989,0.7648643459719819
0.931936289305383,0.5803715671655855,0.8736952549592054,0.42565376153532936,0.8177526030162938,0.4903207569849599,0.4559944345624059
0.23657799266362864,0.7157275588540042,0.23527289009417363,0.7946517337949107,0.43201793547195366,0.8206036794652063,0.8526247761396397
0.6695255871599465,0.6910446865034691,0.5901896025726062,0.5481691285897978,0.8640327060093932,0.4281501469981635,0.1949387584149946
0.821783780810436,0.6274366110614742,0.7724800549678095,0.821205307954401,0.27809869469631543,0.7769607986436895,0.5622007669600587
0.5483291143750417,0.6801036150977253,0.47684637898871685,0.3275478509153419,0.6668596799515562,0.5808556820641425,0.7567874186045164
0.9110542279865501,0.6803937591537007,0.8388531500318414,0.7735291751302434,0.758467522425696,0.7618860845285588,0.5577042645350467
0.30479077142864086,0.6008628027073241,0.28976020301339206,0.43261331698476546,0.4527754023444201,0.4986375053754624,0.7698981423410759
0.7624881832639909,0.8465106431701721,0.7197959159394718,0.8783803364240863,0.8587873065049589,0.8661890722313907,0.5242775756537128
0.6814472818736332,0.2757099603059213,0.5459008483376402,0.19131529662859584,0.18894915129754186,0.17210073348327543,0.7728379756484943
0.7906030784103482,0.6595156313958823,0.8919393277436661,0.5466710735025209,0.5614014628196952,0.519355597131824,0.5897724860275773
0.5964909718138365,0.6596072353706579,0.15262922901556852,0.7278729413909292,0.8172992021018357,0.7967755034027091,0.8129334303081436
0.8689542947047032,0.7035354556794421,0.4536812436611059,0.7110583571513927,0.35601959375943026,0.3879366946671659,0.3436102249562422
0.42149282104899516,0.5605055814337304,0.8174798954377962,0.6616695292584144,0.7612734995960262,0.825940765006667,0.7853319137225069
0.8992215126033175,0.8348740639800479,0.3904868152864187,0.6732229102463315,0.5028745712425752,0.299188227635485,0.407161457308617
0.33173296460600177,0.2500472379336184,0.7512224815881483,0.7253142607544303,0.8273142924317014,0.7358779143803564,0.8613625752556754
0.8446642241530691,0.6804063620968093,0.6189694479364571,0.5494597239514646,0.3336751661750567,0.5153500856787026,0.23905509782039158
0.4800519219598979,0.6332399091219556,0.7296736350415284,0.8206252705917882,0.777658915764111,0.8780554140656525,0.6402697055887732
0.9211333111714868,0.7786342167128463,0.572966200304535,0.3480994371497541,0.4253840474346262,0.1536722106591015,0.6657609962155377
0.27711270700033697,0.3902946665407419,0.7519104277222559,0.7634849774526304,0.8555719399828882,0.43075633605397395,0.8018056368750724
0.7531118869123099,0.863774143663046,0.5643964956369457,0.47989273940932,0.23757145785505068,0.7740378858883079,0.4613278491307542
0.6939482399327636,0.19750555502518308,0.7557254232096307,0.8525940833795055,0.6663903361570503,0.5862639478563463,0.8254134127679942
0.7875501166943273,0.5656652683332769,0.6161628015240106,0.25141931023001074,0.6339466985206406,0.7765570529392731,0.3643389818176988
0.6163156122449366,0.7848872398492346,0.7407791636214802,0.6451535261193585,0.8209179227222428,0.5003140976168086,0.7844995832328465
0.9103672426043727,0.4490517709914299,0.5125059320840946,0.6873617867768864,0.37502667666325107,0.790059049829445,0.4924525521922707
0.29238673045734226,0.7544644287229292,0.8452367837340913,0.6841786217762759,0.7851808137048203,0.5054317856640773,0.7913471865140311
0.7584088001138024,0.6054652968525424,0.2556673768391805,0.6223933898265814,0.4452663648773486,0.813402356583174,0.47755084254830654
0.6889273467585838,0.7441604131014196,0.6451948929386833,0.8324442249674354,0.8401574526988311,0.4440096725561732,0.7952048692913385
0.7941903060883566,0.5394858478886531,0.6731129004072435,0.3224325724692003,0.24573016326622238,0.7941280024551683,0.4845587774102329
0.6195706431967718,0.7531334746547853,0.7142668047928107,0.7330224707010438,0.6690782308341389,0.5369689241415346,0.7829138849954478
0.854371227728617,0.5206589089763214,0.5763522875806617,0.5367632225926166,0.6498809843884964,0.8113034870373952,0.49367807410430414
0.4612870496029926,0.7935824623157856,0.82808694917626,0.8437625754227618,0.7712448259773249,0.39642605290184596,0.7887521807973703
0.9198942026652792,0.4592437288360279,0.30524790365865534,0.24189028812602925,0.3945482795252626,0.7965393666112514,0.5019278707649821
0.2685923455304668,0.7656923045628754,0.7558130885065639,0.658915619724044,0.8783311553925676,0.501048579473677,0.7907764665425578
0.7008421624279296,0.5902933564686894,0.474649937760848,0.6509342037354047,0.17265956371546531,0.7834070062427313,0.4747592079014013
0.762621384949571,0.7495108848222087,0.8366839106107021,0.7495507385186824,0.5011080830355739,0.6031255960845561,0.784365977211535
0.6662762111457518,0.5083225695496913,0.28248683513264927,0.48819658684505857,0.8101772460586975,0.7800883095205178,0.4631044508029
0.8376549058668173,0.8175340062431635,0.7062869662498726,0.892190603651199,0.4255712094485555,0.41890732541532244,0.7849865160886913
0.5234670130741522,0.3482340573129461,0.5733008667611912,0.13296993255507236,0.790903039570669,0.8160740869073615,0.517117745887575
0.9386995061128351,0.7792034487920354,0.8383891629645392,0.3989851253012327,0.5647760113947393,0.33772217204221866,0.7770581695000831
0.206420840708999,0.38223542751237616,0.23611486936693457,0.7876674896077347,0.8479765474260885,0.7756344544645463,0.5476939341718128
0.6130848642342077,0.8614422579119548,0.6399574931706576,0.5613108982992929,0.25562514544408066,0.4210015807895449,0.7776325859735947
0.8670355640812016,0.2711673180821317,0.6652319073106657,0.8004302784119575,0.666319950922542,0.8829736720746973,0.5415112521847696
0.4235965040610139,0.6628504415904359,0.7687807498517316,0.4032205757894243,0.6493404783345853,0.18502669040575911,0.7888230178333793
0.8888665667261031,0.7363984513947148,0.481623685735324,0.8049151654587106,0.7668478033398269,0.5513373895153645,0.5689683257317618
0.3656624366866565,0.4995208121092579,0.8100591295723493,0.43769971412353176,0.46885044956541405,0.7760773205487059,0.8344696205190683
0.8704677449921495,0.8627112499649058,0.43421301292026915,0.7841331690611283,0.9027898179802254,0.5198464854415833,0.29107636736123765
0.4202586267446822,0.1754880588473216,0.777706615216024,0.5044465325563311,0.0805837513049168,0.7653582582691266,0.7107792315126167
0.8843419187878248,0.5108013958132449,0.6281254107681142,0.7977051603865304,0.269363962907465,0.6448959439746873,0.5751715089023256
0.3921724190079628,0.7680106351934096,0.706962704456987,0.431063575806567,0.6612622131841858,0.8117256521147088,0.7727329836040338
0.8756233490302779,0.5584482412014293,0.5578241245147876,0.8096089430858089,0.7240618838533772,0.3856990735356428,0.4181150618132635
0.404625459938583,0.7478017687488893,0.7914627867259612,0.41586948202136625,0.541886603559532,0.7953397761543479,0.8500296948193383
0.8854072937712447,0.5936344660911956,0.4158554327255065,0.796702345483671,0.8561391035360086,0.43875261827758527,0.2310119131046627
0.37075765084755374,0.7121770350601625,0.820340946738046,0.49171912454701117,0.24488008892180493,0.7974133478910259,0.6329251373245308
0.8698513957417132,0.6876829390990733,0.36510389731591775,0.811292741685555,0.6746618585735421,0.5347484096841393,0.669050557870867
0.423819117297635,0.586806949772158,0.7776989994957578,0.4674640793331825,0.6390232536588956,0.8015621936783163,0.6938548395183002
0.8909892601095069,0.8219546354902596,0.48492570336903745,0.8177646122669435,0.7616024978410871,0.3967377274333012,0.5853881064029476
0.34444496096363486,0.26880189634182344,0.8032209125513279,0.42518881186609936,0.46724107049762575,0.7891642607480152,0.8096172835920414
0.8508191665478114,0.6987707705656176,0.4894780158677972,0.7969403558180173,0.8493195034737241,0.47593204872402595,0.3546405855085766
0.4677227350264969,0.5825528266918546,0.802789207327087,0.496572460400161,0.2626100960180035,0.7982947030020207,0.7748089961117042
0.9207711761941292,0.8122264687502683,0.42684901975598577,0.8072566091978047,0.6790808916411114,0.5374597520260068,0.4310633928873406
0.25490869761981955,0.3141329751313483,0.7857210883840043,0.47595970324867315,0.6285986112812422,0.8138612507684903,0.8440156338523835
0.733523828350767,0.7817268352374118,0.5486163679107655,0.8106195277056519,0.7892668932161345,0.3766685180940387,0.248987794598267
0.7382370892673541,0.446991576271532,0.7688914313768387,0.41004864339334596,0.4125005265117067,0.7613409769443399,0.6632747966598534
0.7010036850486241,0.7929141500851061,0.5418515559058257,0.7700521554816513,0.8473787969848654,0.5879053019752694,0.6511356301383351
0.7688541962752575,0.4219661727442689,0.7892163314665829,0.5177479298860415,0.23920957134853962,0.7379676177362896,0.7453369814094061
0.6484936917120011,0.8239052002683092,0.5011391819287677,0.7791510919388626,0.6399703664348118,0.6685071233212156,0.5136687602637524
0.8387156982235808,0.3667404419946143,0.7841873930824166,0.4981259329361749,0.700038313722812,0.6912823905822026,0.8200495641201563
0.518239229702333,0.7398951191144233,0.5176172293701508,0.8112977874627539,0.6748200206908368,0.6267384771430444,0.35259835353963037
0.9152518261578266,0.5961368075932013,0.766456034158094,0.4275617699540301,0.6325579420829601,0.744176785547213,0.7720738739472465
