X,Y,W,Z
0.44234297698324926,0.47218164528583734,0.30566652403280137,0.03221959534065808
0.8669922823365389,0.8715666537717491,0.7211385520630278,0.10158554689201009
0.1635217735257259,0.14376578147612037,0.5239828974798202,0.30915295677456145
0.4965198876770032,0.42634629188782164,0.910740835599637,0.7031193178916297
0.8497604764097451,0.6481180768807789,0.12967735176502934,0.5546986673802756
0.3048554768031495,0.7250997980285239,0.3706640556735564,0.9104330149893757
0.6908974043043633,0.42625723847353314,0.8246247837895742,0.1778046448834064
0.6791193462054349,0.7560172532089173,0.3502639190039856,0.5085327227869013
0.6400479789288122,0.4489932483861886,0.7653729441773119,0.8843375912257494
0.7759973089654714,0.650247421008191,0.5113449573280416,0.13752572962402798
0.4463555745705975,0.681641609351288,0.8063980886823185,0.40426844438633286
0.8016168819827063,0.528703026487182,0.43061912196822644,0.7986827367576963
0.4317410543048665,0.7192656164010656,0.8115969309839791,0.48577782947357
0.8105446323514477,0.42802730804794076,0.4533353498606419,0.8242772967157368
0.42611554988065187,0.7365695865072713,0.787824990940937,0.444333208549556
0.784690124927016,0.4366227107027349,0.49300477970012535,0.8006377933096663
0.5325240141036766,0.7324034377372434,0.7972440411046243,0.45087388268496364
0.7742868213466436,0.40108931598185377,0.47415756230984435,0.8051532048515966
0.5042790612344549,0.7319274202482952,0.798644825047224,0.470360664157642
0.7917320880334785,0.4133344509712493,0.4336665562104461,0.8124542746154819
0.4841966953158703,0.7606364483011887,0.7836601090321923,0.4611549826817533
0.8049432419638701,0.34884299505023864,0.48071142056111554,0.8047298241437301
0.47820680307632835,0.6839246226258198,0.7988679824310758,0.46995385710358784
0.7948330891124826,0.52390221245005,0.476436894999726,0.7964306280809317
0.4731368110788786,0.6294219776037677,0.7765740782437852,0.4607606593390683
0.8409041413538619,0.6152049456158851,0.5103652506054964,0.820153900709144
0.3341745268137797,0.585258595853863,0.7454684503995873,0.40753590468727785
0.7324450965103153,0.7028196965466665,0.6366491002669964,0.8052583945812534
0.5790016335934476,0.4271154263152008,0.7074045000658847,0.39573304210480464
0.8285156067173429,0.7524921071175609,0.651845732709088,0.7742646055965784
0.3016045865447292,0.34400203687388764,0.6928943941390847,0.4902560741256158
