X,Y,W,Z
0.9100522565818596,0.1365061536933572,0.34430678359347444,0.19561824473802955
0.2593917368047792,0.4126885910384855,0.7301577873197765,0.5324816151322173
0.6733315519879172,0.7192644838627213,0.6666529879141159,0.8926694250463456
0.6443316254930259,0.3586060496663087,0.6695761557774289,0.1517926602731435
0.7670515863528073,0.7525370937545591,0.6720272274021021,0.45244954752200933
0.45909659579404344,0.3965833910856022,0.6394948320824538,0.8149849977833645
0.8550850429615972,0.6883267284845764,0.754856768425983,0.43901033209099877
0.2524818038111074,0.5104431987779859,0.4624653063345847,0.7995524753067461
0.6532113806052663,0.70412835762784,0.8838916398295753,0.5351588710296534
0.6771665797429144,0.425275805676448,0.17969438956704462,0.8179772145723858
0.7080705142100646,0.7607286582538105,0.5057549929279019,0.36893866458346797
0.5762873098520915,0.44422492200481384,0.8045382245424387,0.7886385551561407
0.8138664966704716,0.6707225125641085,0.4227182584450866,0.4710109883356792
0.36944743885237946,0.6117707100946397,0.7873697407829603,0.8076544065867843
0.7828313137745703,0.5420010177785068,0.5209852043895391,0.48278328769026885
0.48052047832449113,0.7330223614482804,0.7856165546485513,0.8116012942293392
0.800314738959599,0.31822741435591434,0.4944075484869948,0.44148264964364026
0.5021621814679088,0.7028473935874856,0.7913950782507393,0.8083924454668248
0.8014525192527854,0.38339064591438726,0.4750377015269583,0.44341925654435854
0.4812233112946381,0.7561716695279848,0.7944299502762956,0.8085159635116903
0.7963349109055612,0.2616432009929886,0.4737125623524513,0.44903480775846893
0.5271623308376654,0.6341513538174389,0.7953975228160411,0.8100279031291401
0.8052649217750295,0.5067237535198617,0.4586376648480516,0.43222093417351093
0.43739290956573273,0.7718350984325294,0.7943719767410619,0.8058163484695355
0.7923389834482902,0.2228345971230317,0.4860354836670727,0.46812021958165756
0.5469941110422047,0.5698105271426122,0.794487869927947,0.8113398442695855
0.8077396970863037,0.5916144062017734,0.45528698226015,0.42326581427504223
0.40734157725769143,0.7168597262801466,0.7938490960875438,0.803081838508134
0.791030971719743,0.3543839004859488,0.49560936645343195,0.48327947088176254
0.5134985775423585,0.7297050843008573,0.7927134615351898,0.8101420420523718
0.793179934111161,0.32435220256776076,0.46879601328829384,0.43580665881058644
0.5169240665364017,0.7125365524764117,0.7962340208874056,0.8084378485772262
0.7950256788042472,0.36177537896108986,0.45949552131512245,0.4391284905959291
0.5022841900489231,0.7451404945373473,0.7960381618486814,0.8088023631046394
0.7939853937405646,0.28790975128325086,0.46404134885255527,0.44235633609335995
0.5252099285566262,0.6713296859925025,0.7962352299382721,0.8095112818928094
0.7992423444117058,0.4435087804055925,0.45718351450096706,0.4340792800353973
0.46961502235415875,0.7797795143855035,0.7952901562939338,0.8071467643053244
0.7934153256659964,0.2014695154659863,0.47491178019265684,0.4557311843513725
0.5505104022291484,0.5328482597719796,0.7957777625036011,0.8110377908959332
0.8128917088516429,0.6263199846162013,0.4512283389328075,0.4230361029874978
0.3845698676641158,0.6789916805951068,0.7927714078544164,0.8022505021119268
0.7843088635679816,0.4317662466612674,0.5044332398114841,0.4916942371175442
0.5074000063716577,0.762147278579318,0.7914558771794977,0.8097651821473095
0.7894476507485373,0.24722895665102518,0.47344426357269276,0.4384859101891608
0.5467032010029582,0.6134078537874812,0.7965608178763869,0.8095399582431239
0.7995563877443964,0.5373376198454034,0.4504134323135228,0.4279170235892337
0.44261298686468975,0.7596279571623418,0.7948073330486224,0.8056089618821018
0.7951374840176674,0.25374482850347574,0.4835625106545092,0.46715940783530086
0.5320905938710064,0.6199789431451367,0.7944203519412604,0.8109136683502374
0.8057299795885576,0.5281051466572674,0.4595917027728841,0.4285797339690267
0.4302294122860164,0.7628948073206255,0.7943184859435696,0.8048569312622189
0.7921117162268057,0.24589619383254438,0.48815234787321465,0.4724997169450817
0.5411097177605942,0.6071270309536413,0.7941429173584887,0.8111459195554626
0.8037641493634307,0.5461935472867873,0.4577439348486554,0.42542983043460575
0.4299373866046264,0.7532277669175733,0.7945863032965176,0.8042996794649512
0.7934932795862757,0.26994373536748295,0.4876065193306453,0.47394896941042064
0.5313187819412813,0.6422676500465456,0.794009240429299,0.8108083168508311
0.8019336924954867,0.49395404614715777,0.46078265967067855,0.4290659683126505
0.4490519304908946,0.7760235051764728,0.7949476419114189,0.8055515529990348
0.7934296900021609,0.21186826313186216,0.48144143470109635,0.4654855111838848
0.547590463375069,0.5509476616506893,0.795022281411872,0.8112315665397668
0.8110272569757118,0.610607498531824,0.4538467780952461,0.4233720330200884
0.3937428044291356,0.6970167159468729,0.7932472163670071,0.8026262341600872
0.7871689502760181,0.3962833536879145,0.5007851964936838,0.48820772334345175
0.5106960947532371,0.7528109282069865,0.7920268113920589,0.8099686751732271
0.7900165357680066,0.27014238240571814,0.47118992028163104,0.4370386654057227
0.5390985810408623,0.6475827074907418,0.796625583042237,0.8091718695541105
0.7971549920039867,0.48501562964096445,0.4523784376600314,0.4310020218456719
0.46296454906142115,0.7792060779362999,0.7953482294476375,0.8067530800127931
0.7936643122087774,0.2030750764511099,0.4766259428696233,0.4585873045098611
0.5495060011118887,0.5355569183664193,0.7955692404511813,0.8111297249379475
0.8129297674566978,0.6241292633431652,0.4520069004739129,0.42308732426616685
0.38509671444677146,0.681521794807596,0.7928241315482321,0.8022600863319771
0.7842916379840759,0.4269457667329172,0.5041650952291793,0.4915231128136345
0.508762080765161,0.7613599509931248,0.7915411014489508,0.809804264670647
0.7891430604729768,0.2491703504676023,0.4728669503127585,0.4380013845500862
0.5468454066156909,0.6165178075458253,0.7966554417983546,0.8094943153757304
0.7988814032487154,0.5329188195428067,0.4501468625763053,0.4279922690597518
0.4454700280997895,0.7621769226110168,0.7948896676080949,0.8057299990985636
0.7951635427124912,0.24731495170640366,0.4825742793513493,0.4660552558527589
0.5338208456900009,0.6103653972019747,0.7945664848899046,0.8109379595029825
0.8067287360882137,0.5417079369846854,0.4587631263218319,0.4280270170152576
0.42394070932717653,0.7553954258521102,0.7941401263556919,0.8045635900857364
0.7915104364882969,0.2646775002657894,0.4903175852056004,0.4749905133877323
0.5372569107306877,0.634575387479392,0.7938192330793568,0.8110497246873337
0.800538609324363,0.5061851908603942,0.4595836566793035,0.42676797562083824
0.44897593786670964,0.7728273609423121,0.7951533899112218,0.8051526422904588
0.7939239055928021,0.22023655912279208,0.4809785936528118,0.46649049238953544
0.5441544553573917,0.5658110258077733,0.7950029110413588,0.8111302029869486
0.8100254143624681,0.595819602350252,0.4548490791920639,0.4246053880229519
0.4004515399650405,0.7124465323268141,0.7934626271369987,0.8031337620118189
0.7884782763327128,0.36398192541549496,0.49842226785312416,0.48508985327352183
0.5166399067024408,0.7358833677661216,0.792442444306999,0.8102906748615104
0.7909101699049577,0.31021699106067485,0.4685634037031843,0.4345404804834683
0.525999889682193,0.6979592040580649,0.7966166279054225,0.8085140240942161
0.7940045587070764,0.39211071182914986,0.45605201246702154,0.43636878580456895
0.49620868955141406,0.7642241195110187,0.7960775148202774,0.8084274574102525
0.7922216889676541,0.24111999668841733,0.46564054826678536,0.44501600805476615
0.5421868207813683,0.603837728208081,0.7964965828850176,0.8101791884489408
0.8038275066199905,0.5503299347609327,0.4518264854623515,0.4275779651240053
0.4286191122709667,0.75118995144921,0.7942503474572521,0.8048794593505608
0.7934566152599951,0.2748438381643792,0.4887594392423735,0.4728980359327042
0.5300410638083037,0.648906523352516,0.7937966836149679,0.8108951015611751
0.8012793912130117,0.48306263338756006,0.46164195883149534,0.4292085156255583
0.4536798487126845,0.7783150256264937,0.7950601520152921,0.8056862001610781
0.793474396186502,0.20579184867866634,0.47988899557756787,0.4638482220878458
0.549177584492339,0.5400279176078504,0.7952225658533097,0.8112416342651596
0.8122518616063383,0.6204022579750241,0.45292688544568377,0.4228957760769457
0.3878724560717455,0.6858954372631815,0.7929951863603152,0.8023034096248
