T,U,V,W,X,Y,Z
0.7175238607698537,0.6815547129148922,0.2985816067447017,0.5584940262787547,0.5214261267660774,0.18807767266927403,0.25977714940106034
0.7503397239067217,0.51335645078601,0.6390074241119797,0.7923870874637584,0.8037416975956053,0.5093032950050682,0.6629534167256637
0.7081367559817119,0.6436950881013863,0.5126823299154362,0.4806221657854605,0.38553074457642045,0.6454878958078645,0.6636142935054621
0.7617122216479283,0.6040084542942806,0.7130847473916321,0.8227584737373067,0.8047648179788012,0.661288352078116,0.7383040955839849
0.6660071268395114,0.5584085123250558,0.3697021636387599,0.3694737546488438,0.37118004641177527,0.458732261176255,0.5102225373780783
0.8171251862102298,0.7189546076436502,0.733750575376711,0.7988355234908513,0.7915600257716188,0.8128293107403223,0.8756033610611091
0.5509308982046041,0.34351084976674967,0.3128191454979335,0.4064008417572352,0.3955447421583942,0.11940082816721337,0.16385973892626088
0.9246886998167502,0.7197303603570587,0.683593799580801,0.8578824989573537,0.818212697974555,0.3593605387998009,0.48618588586346384
0.25451802259899714,0.30513668246736264,0.37667708965296,0.23900964346212586,0.2968327867829959,0.6509906966542632,0.78073095089517
0.6977914585965254,0.7179824596853271,0.7983204388674372,0.6571907564991147,0.7386146632039008,0.7317260111629572,0.5733243884884158
0.790521603158599,0.39257342866704703,0.22278450378467404,0.6846234896495104,0.5415560857578946,0.3827642404861172,0.7718849370942308
0.6115130043516099,0.6914802917593299,0.5380932456127427,0.7148060719557828,0.7870181516558964,0.7168904011116455,0.4806579838105844
0.868586763077898,0.46227261230807387,0.6848068967045263,0.5892420658747712,0.4573921901547949,0.3863122337982828,0.8020191394536066
0.4269987952655882,0.7092651291423253,0.4555887427747767,0.8102983992902649,0.792185572542136,0.7459890467621226,0.4306386977570637
0.9045607102916339,0.4635691253698258,0.7286147539359529,0.3797482996158231,0.5049007436702294,0.29223678133784203,0.791905447478154
0.3276910903562911,0.6966369551778128,0.4079882004196701,0.82387657531703,0.7735495104416279,0.6925677638561606,0.503750275157472
0.8131830047744316,0.5152226372776866,0.7345549593226565,0.3336879165785649,0.5724199927842162,0.41433884523562964,0.7672808491308366
0.5598102914392346,0.6783613823469592,0.43299294926011384,0.7648214959143687,0.7523838658738856,0.7818160567163162,0.574854620041421
0.9111355840140543,0.5080881221848499,0.7163942645305321,0.49666465783549285,0.5538757159648794,0.22501261379156265,0.759446073648715
0.3049128076165966,0.6790522720040542,0.40380519629611916,0.839245019244196,0.753127126730617,0.5701257279854699,0.547701363948109
0.7771708955303208,0.5541963747008429,0.7357941999241818,0.3102906825217312,0.6320669460644106,0.609124730563684,0.7740268126989338
0.6518983530705175,0.6450791786309876,0.4370557397173432,0.7282036758671595,0.7034087543025364,0.695195310316977,0.5798974327613662
0.8456215951795354,0.5423545445198574,0.6879503303249049,0.575515538238689,0.6157867444692672,0.44991757104496977,0.7628009375545021
0.48657950236550823,0.6406937568290585,0.4606454123289261,0.7848829923245724,0.7006125750868449,0.7566171242260172,0.5222437649670629
0.9145172386128032,0.6001770540433903,0.7157442209080103,0.4641261605367076,0.67407553520359,0.294596683100076,0.7874023767750962
0.28975349960644137,0.5648459986811292,0.41229802038791,0.8304588269341758,0.6106049061136655,0.6703160067935553,0.5000596383981862
0.7646459607455082,0.7457431735665963,0.74520314671451,0.36053683126641894,0.8096097944773833,0.4871393957814473,0.7825031703612598
0.6577339118949181,0.2954162971217988,0.4197405596915322,0.7650072336709494,0.3628641864062639,0.7256484166522812,0.5316920098250114
0.837498048376837,0.6630908958265459,0.7034511574023831,0.5974584805371993,0.7833307890940195,0.46511953924005944,0.789989806604391
0.5021259940220645,0.4548170299131742,0.42913194756318473,0.7622479666060665,0.4101613812509949,0.7020759041077609,0.4421335389618772
0.9278210642043416,0.7667865628056687,0.720444195954222,0.5563301539751618,0.8378575702466584,0.4945325696726619,0.8077404697050427
0.24774839119043113,0.19356693879295417,0.3763962108391237,0.7804257819541857,0.2395854790128848,0.6976977399883938,0.42078222235859525
0.6938695121038497,0.5427696823755299,0.7303118462122237,0.5896149041339306,0.660123723294261,0.5415497525820421,0.7986739505084174
0.7752788366759238,0.666564326509128,0.4026827579053342,0.8017630966570207,0.6871947380668723,0.6898452414026104,0.4346470387942938
0.6458213566818752,0.48890514564572374,0.6642277556668389,0.4097555793399488,0.6167995435271189,0.44130949531539737,0.8068849809935028
0.8489677546636487,0.7133014849313285,0.5944374496175998,0.8344883392362668,0.7443139506127038,0.7811605108527753,0.46222942290581276
0.4808931201783313,0.368447705255659,0.5580094094489572,0.3098518570451753,0.48954646564705867,0.20820015749162263,0.783803896322452
0.9353871348634816,0.7381664799217843,0.7684955530073238,0.7613800513995067,0.8574826084363314,0.5669489629148325,0.55089971985385
0.22333602842572922,0.2573417236112791,0.20527237871828405,0.4816097141577024,0.1782955194113567,0.6075525315868708,0.7877504207311007
0.6409176305131967,0.6714021254709798,0.5601402016130206,0.8847237229988206,0.5445362739921806,0.7534234604620604,0.48825017461121056
0.8564709587684205,0.5368235367389733,0.6072673607424591,0.17451521953068952,0.806676358485273,0.3174411501042831,0.7809977485349878
0.455007979389009,0.6162630535346834,0.6773183226234633,0.5053697798102728,0.34495068084469943,0.7009070090654108,0.5880711463456095
0.9087300141800501,0.7063638517555503,0.5957980339822179,0.8199811104593835,0.8027798063387058,0.5769126207619065,0.7955101948167291
0.3043222786528015,0.3448734330970329,0.5395796170075825,0.352893574371983,0.3364499943558698,0.5835999691613158,0.37645365195753216
0.776086423241013,0.7642981729372195,0.7938316559983244,0.8062489837703055,0.8015454545584434,0.7860846375641586,0.845323528366344
0.6418405284065641,0.2487011426876946,0.17223106265498855,0.37806701432046746,0.38069847148018987,0.18932843096695595,0.24696758463188678
0.8498241371125183,0.6071274300977527,0.46917772664500995,0.8412342698440155,0.7946072679886131,0.5231928900391125,0.6545924527016611
0.468000302338076,0.5452199108403281,0.6524412684925539,0.32131222028057677,0.3803325406598695,0.6320041906116002,0.6477627552142651
0.9196753330799384,0.7737174946851111,0.662769792253175,0.7597139923577063,0.8051642386560709,0.7156858325785947,0.7723487496944031
0.2735225411385546,0.18532420296715188,0.44332348458258763,0.480659486778781,0.3309383193517715,0.3721724134576425,0.4451931253081134
0.7390816807088285,0.521724636554365,0.800470688644142,0.8826497515481134,0.7924974852406191,0.7742602121791765,0.8436652487741148
0.7187547544996478,0.6437885604505015,0.1419780708055207,0.22458467642021382,0.40970295195400847,0.20321615361054626,0.22840272258735092
0.7457959336397292,0.5973477389904744,0.4088142068761994,0.5870798892680056,0.8116649033725262,0.5564962151173755,0.6349952580661241
0.7051487721481343,0.5775719023167373,0.7063642479435863,0.7775909892244304,0.378644896107099,0.6632898265027728,0.732119249525023
0.7670952797418428,0.6914709275456442,0.3983801102771202,0.48745884858299904,0.7833583290395146,0.5710522196209373,0.5262984210570086
0.6578071789464467,0.4210863139251359,0.7173297264640256,0.8327506937858643,0.431928213413369,0.6702524487805229,0.8372071860095229
0.8252586065498814,0.7414485297286719,0.3865061914825719,0.3995368740375441,0.8145081563888015,0.5385431219417582,0.2664374162354521
0.5295748483909237,0.28787858080472273,0.7303824836127746,0.8002971625195512,0.3393122091275983,0.7025997803447538,0.6900009010994664
0.926411174475775,0.6750780160744306,0.40156085266736025,0.5112562017636022,0.787307092702739,0.5057505383375075,0.6143307190502039
0.2500793815931675,0.41671510375234294,0.6884955803271692,0.823639370938323,0.38159621229519863,0.7145827833848826,0.7750328404191529
0.7015818168390546,0.8158932471156574,0.5396974844707575,0.42235368350095226,0.8739309214260698,0.4548296142284108,0.4232614114009553
0.7755084900373868,0.10861958396584834,0.7111720419798699,0.7992833864404164,0.20047357308282684,0.7210283541456874,0.8347163124023051
0.6373509492283084,0.32360423812659295,0.37447535888016614,0.5702907466399599,0.5512641233785215,0.5063401985738387,0.2746374407109677
0.8367779984284899,0.6854978520123882,0.7131622894693102,0.8487908158248759,0.8196316802460104,0.7214720958498225,0.6902743006184723
0.51148795648008,0.4035029862202195,0.3433287324961859,0.2720645661133009,0.3115360550335917,0.33375745900538706,0.5940205962167504
0.9232305181025884,0.7770247362981867,0.7518883612974437,0.6910408110192905,0.7484734239348492,0.7738589777690668,0.8540324758192087
0.2639582709628758,0.18866115604021172,0.27049481999910757,0.6110609904638754,0.4668974472592793,0.2671667715493333,0.2590526910950871
0.7163232988568231,0.5247311401732236,0.6648705696092913,0.8586800574894464,0.8960372969874768,0.6453086575753433,0.6584855274670067
0.7423700773262273,0.6221765801907143,0.46458090483549574,0.2951904872105669,0.12415447497070696,0.46495674695668604,0.6348671294843568
0.7104133200332319,0.6834397614642517,0.7632419285551101,0.7194389555339107,0.37992458257442413,0.8676028354260908,0.7863550868464471
0.7656396231951391,0.5395615178061208,0.29526896759649024,0.5784977951235459,0.7913196987661356,0.09730073548471303,0.4339059732987845
0.6654900746519822,0.6334169718001597,0.6316585595682653,0.7979473746861294,0.4065211524559726,0.2813458270989903,0.8200572115503288
0.8196065392205255,0.628587121869742,0.5529251139845056,0.42444577404266315,0.8167856110664001,0.6382232964429306,0.3200908604760153
0.5457856757128012,0.5066337447229599,0.6823222832428607,0.8137207249006133,0.32514360491495564,0.59643895584281,0.7622897650327173
0.9014176517227053,0.7799464047932576,0.48291027660212893,0.42878397180238575,0.7556153127036377,0.6576350802396522,0.4660403189288157
