S,T,U,V,W,X,Y,Z
0.32273619316990126,0.05352617959962511,0.365798926132995,0.0029547045995402727,0.5371148757642926,0.6971762938617356,0.69223503183256,0.2961432474226118
0.7971143590374027,0.18490374871666532,0.849129672700626,0.010549862782315485,0.9436388708996186,0.6706624692568302,0.6234242533645777,0.7139753331123867
0.5994494721665438,0.512577023300329,0.4152284495654877,0.035352315435330524,0.19568665556116835,0.6036949751496187,0.7257161662192552,0.6011787772709737
0.8974510235292273,0.8236091939071131,0.8351255571644893,0.12211381567609708,0.5859687674251944,0.8550604972861262,0.585671075479942,0.7449803938660023
0.339543841981363,0.28166226976311465,0.27109641540230284,0.3659101200356177,0.890557709976037,0.2954231210641978,0.7264253470487988,0.54940715507952
0.822566287340716,0.731138363756448,0.7130468536786937,0.8184528595941345,0.24828481628120422,0.6813018616700456,0.6810925394133693,0.7938542901789841
0.5383741595253129,0.5184692540501262,0.5888979030375775,0.351760113073731,0.6150406773446239,0.7513169943934713,0.6554866448434383,0.4166593571240482
0.9132224876791802,0.8382935859824614,0.787366719289231,0.793869187210352,0.8184526656908986,0.536579631720569,0.6823094646056725,0.8097509855956324
0.2901192229974164,0.23884406296613825,0.389499925647233,0.3909466954515014,0.3301784650370677,0.774852017168787,0.6926378269365074,0.384105424771488
0.7664197944859328,0.661205684553756,0.8593779274014751,0.8303740322377766,0.7786215407328297,0.5705167940398453,0.5985006474243312,0.7993557120985018
0.6588720859843603,0.661912150647538,0.24964289708731838,0.2710819635114181,0.4186052028138489,0.7742186002964017,0.7905769151588279,0.4286930821646891
0.8057720772006531,0.6905760566832867,0.6357958200448497,0.7078275332396319,0.86938056229531,0.5349483676762751,0.40478217557375934,0.8123309275342326
0.5792732353523039,0.6070871040119888,0.7078442495792133,0.6141497228207866,0.207952231813916,0.7744615677452266,0.8191447572058785,0.45933986992213005
0.9040501191293683,0.7714009038803143,0.6222864268671107,0.7345255449669384,0.5764679446149474,0.6020703754331993,0.3342485352140457,0.813334893885451
0.32261843980971305,0.4154113326443351,0.7075307120400209,0.5623934577136349,0.7683171050056222,0.7791626679228711,0.7544900436674747,0.46242461211637403
0.8076321978580832,0.8649558288848074,0.6669582710143158,0.7912421896801404,0.5191356233860243,0.4441728020754898,0.48375143094825335,0.7986012443754863
