S,T,U,V,W,X,Y,Z
0.8289578177803882,0.7656560354731657,0.21718599823917947,0.15218084993480874,0.43069916211318154,0.0740151359630752,0.42718241417141806,0.16606304689152446
0.5377993422068787,0.4570272065045553,0.5876274004471405,0.45685117670902875,0.8869397670506494,0.25538021162000624,0.9190835288362676,0.5135640786735837
0.9173059804872178,0.8681343821149576,0.8170899384328348,0.8267877964279419,0.22910988036116445,0.6543126963340712,0.18361447860755528,0.7698348752953155
0.28028600435400447,0.1530510822131721,0.2938726606102292,0.3029969607423601,0.6059480858368975,0.805098950280265,0.5320819837872902,0.6120246713778381
0.745217951882496,0.4718246180945741,0.7348214714799786,0.7611798551758805,0.8066935329467524,0.41013734952779307,0.7784506283153143,0.7518724844004825
0.7040102872020322,0.8237788800646355,0.6176282463872029,0.4755832526244214,0.37102919508800114,0.7884806291857559,0.5259164721350439,0.4870258848814413
0.7717890533816003,0.34856394218288345,0.7096881680095959,0.823000795269164,0.8171530380439653,0.5166760227368097,0.7719702977879519,0.8465621820305448
0.6469267160275557,0.7691541951083136,0.6852289566838707,0.3574134176615225,0.3346167822485378,0.7819387517791193,0.5203817843124348,0.2553684557612419
0.8489852633846272,0.5038479578013866,0.6216689303932317,0.773750553080231,0.8033941462694888,0.5639545607663264,0.8136588180388228,0.6436674564771965
0.4863128515438071,0.783480237450989,0.7681471760309619,0.4821532469001853,0.3712519855337942,0.766516802248968,0.41825291094796363,0.668183110265012
0.9231639894118757,0.49017902691850157,0.44597527642655926,0.8167645506716552,0.81801842458969,0.5702081027577628,0.7966569566108642,0.7191561374678557
0.2630030123087271,0.7798172425528034,0.847234464523722,0.41524680096225347,0.32704097124381964,0.7722604410130492,0.43853378397880555,0.5577566833751839
0.7466465926308626,0.5647025681574579,0.2384473960315188,0.78192422696513,0.7820112439114584,0.5887196741234477,0.8202917102903204,0.8288580977988897
0.7131135166087048,0.7802744517463641,0.6326770648046266,0.5590874892954761,0.4311460289062785,0.7614466453455133,0.38565775001768904,0.2751032274884007
0.7786386212751608,0.46206613782729733,0.7065300751944044,0.79452271287814,0.8556669194635013,0.5679532745347838,0.7784215933188092,0.7074885868427716
0.6429549787626408,0.7771416126014064,0.6709185684558767,0.3980043624111919,0.22247322919940302,0.7830162525071938,0.4976823339835454,0.5892370762908848
0.8634890405415933,0.46790210129706544,0.6504166465195319,0.8054140059667144,0.6241261208203002,0.5692407612556453,0.8205838133417921,0.7628051394097347
0.4532983076057297,0.7885107423038479,0.7324400961408737,0.398237076660147,0.6865502974160536,0.7949634277190377,0.3684270247861387,0.4456941047930086
0.9376370643449224,0.49628997512130224,0.5287962799964151,0.7904808617823552,0.7290467553926492,0.4145207947089581,0.7826678686700953,0.8503678426000522
0.22671049089034928,0.7829649123764852,0.8152330530470965,0.4628103571067477,0.5309901120523657,0.789502393996969,0.5277267139400885,0.256451467706319
0.664199907360597,0.572930894631295,0.33551402296989674,0.7894193912172608,0.8775935768381686,0.48194938504604073,0.7712258732245761,0.65789909010003
0.8203049133139106,0.7509468535070528,0.7558738093649049,0.5155337510245762,0.16314595516590208,0.7969130874421814,0.5226760308471612,0.6585385377685219
0.5552349343008821,0.47656670313752336,0.4950382880285386,0.7930124551370037,0.48523334586424005,0.5611221775889973,0.7810310246192934,0.7062619810517182
0.9045236602636175,0.84058071136036,0.849792743632457,0.4579596950090303,0.8007551714193438,0.7991099560736944,0.49139766810475366,0.5910194749769763
0.3294529470863261,0.22382791357463175,0.22525489277395067,0.750023316682641,0.46030632767446844,0.3822656866899132,0.791199383657187,0.7917029219606555
0.8068842934033976,0.6278706769969263,0.6423953755786519,0.6351547414650113,0.8340755760401604,0.8194665878643709,0.5107727283345661,0.4073140712651278
0.5728682069974663,0.6778946536026067,0.7203249805264945,0.728605712139671,0.3403850544287903,0.31236149693725584,0.7706990593471283,0.8296440446694943
0.8988280446147866,0.6737293508587414,0.5946284983887622,0.5513662984673166,0.7611726724554035,0.7608609828270154,0.5965238183389945,0.29354643623189786
0.34287198460317114,0.5981905407674888,0.7597473714020527,0.805663015175729,0.539205159868263,0.4921922979386337,0.7338951145544166,0.6854283194520867
0.8495005382431444,0.8207244852312013,0.5294862921926045,0.38243209172865994,0.7943867308988171,0.8708598263066665,0.6121219039949108,0.6431286649230594
0.4524620415254846,0.31949337856074034,0.7694886858452878,0.8228660216892055,0.5079239407432967,0.16975473073161934,0.7051835446485306,0.7148897185702777
0.9385569088593798,0.7558607657958931,0.579394895379456,0.33180732551681,0.7862475194048805,0.5042269082465802,0.7273233198549584,0.5703319060654621
0.20781089819398,0.44579282336254156,0.7489661668051429,0.7508519774394997,0.5512312352404208,0.8190955389164124,0.62341700902081,0.753171434123158
0.5792618420051996,0.8969387566145726,0.6026807007356826,0.4988350529938932,0.7896325600412101,0.4051863761735468,0.7163121229320372,0.5439037356998682
0.8958370806345682,0.1389819184032643,0.6849882808384923,0.8366306814537731,0.47890045966176115,0.7883691705383788,0.6619973958994789,0.7788781389440371
0.375037190062859,0.41100447221557673,0.7694695671903068,0.3050352505319934,0.7785784214941087,0.5000251717166252,0.6642286831878778,0.44192250930878296
0.8693786469846084,0.8500581007275464,0.5418788085653109,0.724143296620787,0.5434227624648579,0.8132486450855708,0.7287237434487932,0.8148817220610273
0.4271141550711145,0.22122046145609717,0.7648627547490683,0.6105224416720663,0.8106585140134406,0.42418817626156236,0.541789121803885,0.3623934301703309
0.9112425435490746,0.5957750203788528,0.6076083456610536,0.7186798504831181,0.38836575268867574,0.7845310885516411,0.838137848720111,0.7775240841550458
0.3219834245416794,0.7022874619433969,0.7532633538417816,0.5997370471330301,0.8163569077474575,0.5205431795052357,0.2800949422440314,0.42329481680609676
0.8299520443221875,0.7205016616449186,0.4932353222248858,0.7160699757579938,0.39636548761886237,0.8028721286213112,0.706637162787293,0.8690922369076324
0.503423883159498,0.5390363362905893,0.8108230621409601,0.6278547662863672,0.8124827500323043,0.45665724219510156,0.5791148686279738,0.2204746725972222
0.9198064612034074,0.8202351666111529,0.4205266090091687,0.7017304559815674,0.37790785367796226,0.7972840882644481,0.8240489278031937,0.5877006247676513
0.27169999545942414,0.29373875696808094,0.7805122354580258,0.6642653906499433,0.7784438660634592,0.49574815691392593,0.32089459484571403,0.7180171504289526
0.7378009817834589,0.7220563568552524,0.5655774012454053,0.6416050068966358,0.46638519071890977,0.8213782017577861,0.7527579140426224,0.649980743234354
0.7254086839768386,0.5707050903197658,0.7540358436053107,0.7466038979007371,0.8338846036131365,0.4166002221773591,0.4967099654190181,0.6890076470733818
0.7430596669951006,0.7549381266960564,0.5438567796616034,0.4978757736606557,0.3027087761790663,0.8026175372632213,0.8681965239329688,0.691283213911275
0.7023012400595787,0.4916930632829839,0.7675818235786267,0.8520600213969525,0.7414070442978445,0.5082708394747548,0.18199585143816321,0.6168334979133291
0.7806261631183883,0.7939313631610427,0.5357881461934215,0.23460955853828822,0.5111904852639573,0.8232716000913352,0.5350340180167369,0.8269715980222988
0.6305369445803117,0.4238893610989219,0.7920722197815547,0.6075451159803988,0.8856040310830837,0.40607091058294925,0.7902920908357447,0.3637430953465565
0.8753391772735946,0.7887464572759995,0.4961501999266283,0.7250914170053885,0.20496048755526328,0.7941924306234277,0.5096786840424414,0.7585194553443109
0.40579367130749666,0.37267186688388837,0.8024418948407085,0.6243444165782526,0.5454010571192133,0.5620773681096423,0.7773289631742499,0.5621466344566797
0.9120255917091084,0.7879607238462729,0.46784642793025716,0.6774701660485205,0.7905662909983014,0.7991459888485982,0.5115660950702917,0.7721230183914364
0.2826304573135107,0.39393876689177754,0.7900982786688533,0.710584673753418,0.432532089785,0.384517246409,0.8017482756470404,0.5194304773646221
0.7439477972952939,0.8572692781410822,0.5078194495872049,0.5614466167908306,0.7975351148107035,0.8296366538989978,0.47005445870423745,0.782182299587493
0.7070499035067397,0.23176085365128854,0.787604720429732,0.8318588899846638,0.45105919731939936,0.3007705015036876,0.7763766590710632,0.504232622717925
0.7652478971053904,0.5965062889560503,0.5721058723869505,0.27806451215476075,0.8134918640927595,0.7433149288528159,0.5728487400593028,0.7962826410825438
0.6466896210040501,0.7351239799183268,0.7884385014203976,0.7144322890097998,0.4974220409153417,0.5067010916067781,0.7695452345688545,0.42535476157527413
0.8377557818525823,0.5823392182526084,0.3954183150199426,0.56179053668557,0.8023570072047796,0.8372443853413524,0.5311498034472559,0.8015639180442468
0.5142778457880407,0.7335895962842548,0.799909414490323,0.8414865396835117,0.43419480234066726,0.28233146175044604,0.8050121809420258,0.4353410277196645
0.9247034823682458,0.6217180862719481,0.3845157466142073,0.27003505882171136,0.817497474537472,0.7238366104784834,0.5160052674804031,0.7950156421879276
0.2587404837780389,0.6856781218771796,0.7872226559025944,0.6989366561894774,0.4911779542852362,0.5489368152793752,0.7988336288715828,0.45869123941529893
0.70910258765107,0.7319047234978998,0.4379349872193394,0.5875085365762561,0.8329516954937666,0.8441713341976856,0.45957951703132915,0.7836336550116803
0.750561651733544,0.5603041389920033,0.7982398592417744,0.8040882330511353,0.33549978705889777,0.2208820631517187,0.8013377389315041,0.5008211172057708
0.6836874155921131,0.7900624213239125,0.4429047092645249,0.3606483692732296,0.7216882993060112,0.6172704363703836,0.5322488490939058,0.816978785815663
0.7913885149851928,0.4277767549118083,0.7905641881806408,0.8192151667967111,0.6625223586545249,0.7207163407555466,0.8189186328393424,0.3979767653006943
0.6249009665515868,0.8190879137545106,0.5075611208551559,0.32769720891768356,0.6580904218363525,0.5914745627594198,0.3484172915182873,0.7839911086412247
0.8711503697622872,0.3537808616605651,0.7934493517029815,0.7641873626985527,0.7748052218154513,0.7512670356937232,0.785162786852144,0.550967180590248
0.3988770731786375,0.7536647984633069,0.5441517710903263,0.4673433205583845,0.43817909970853575,0.49635859132525817,0.42446209101030746,0.7464589363460629
0.8911135526622308,0.5835696644045829,0.7864036860450427,0.8127811737520307,0.8813613695405732,0.864325954169601,0.8357417066204162,0.6017752080573875
0.358827860586627,0.7170214878059255,0.4477109679642981,0.3387860189185978,0.15541040062578063,0.17543447544354604,0.2536509791774943,0.7126819286752395
0.8550479602499353,0.6777592827872494,0.8274997537568637,0.767661696622228,0.47529800716999115,0.5307559364827881,0.702854415762538,0.7157809999736156
0.46353657112526986,0.6137125683583653,0.3334656216567166,0.4641227061222229,0.7921477552539272,0.8483923421442593,0.6326136548516212,0.5765249595649582
0.9285626618445861,0.7683572879683866,0.7571248081558017,0.8920077035367259,0.4645592195312931,0.2577538285201747,0.6644426733850496,0.765005651307377
0.25336586079020185,0.4336331035458517,0.45738830059812674,0.11293713827665339,0.7903282110577589,0.6790278466452405,0.7871830265558214,0.4948220505827324
