S,T,U,V,W,X,Y,Z
0.32273619316990126,0.05352617959962511,0.365798926132995,0.0029547045995402727,0.5371148757642926,0.6971762938617356,0.69223503183256,0.2961432474226118
0.802925633676689,0.18416508695008857,0.852639901519916,0.010580028638789176,0.9377088689302534,0.6667085140785546,0.6267160757424166,0.7098576603118821
0.5859989228753774,0.5104187723968401,0.40931864714417865,0.03566401843909834,0.21541960112716457,0.6140119799352061,0.7269001707563754,0.6101197524902585
0.9022048433983615,0.828272933611238,0.8294526727034907,0.1231980263824453,0.630128351301671,0.843273727988823,0.5845349966989879,0.733705687972694
0.32598731175902007,0.26900902668009946,0.28558131119101304,0.36802714339322434,0.8496128584244397,0.31352278421628144,0.734020777265983,0.575270446177299
0.8094485509186204,0.7086027994977704,0.7345058925036518,0.8246181367771173,0.36738280354845987,0.7112226378756841,0.6569106434104006,0.7685184958454911
0.5698249395592494,0.5681094971734266,0.5480540846968046,0.32828918068527874,0.7571544765426949,0.6781499374133182,0.6834127110244551,0.4842536350561157
0.9038394071620157,0.8054370520925243,0.8091751916060068,0.767281714614409,0.6048584394456111,0.6384622191277026,0.6529108926560834,0.8151149302555912
0.3198834248276406,0.33115591965215585,0.345287621024952,0.44834920755183144,0.7342613965010112,0.7297457771118536,0.7079864309142053,0.3772603310094441
0.8072910863405149,0.7946431402839232,0.8043975913857393,0.8660406917758111,0.6143016420471569,0.5560043500805318,0.588612666103112,0.7878186593630702
0.5740946890904691,0.3862151706083205,0.3608459740883509,0.18735350522218439,0.7010569186925162,0.81309319581889,0.7980625922120762,0.460081120311817
0.8906323209510343,0.8126765668678866,0.8071597925654309,0.5421322128543907,0.7384313297479206,0.3688711242877869,0.3763680709782635,0.80678823700746
0.3604691550252331,0.3167241496383092,0.34947128876622463,0.7728923810146454,0.5807158284974948,0.7809361548468107,0.8272867825772622,0.4781915062365908
0.8540538820622852,0.7706016907081333,0.8091793350793463,0.5612541166694592,0.7582949782011583,0.4851920405179316,0.31003459263474,0.8015847822029967
0.46238768410727166,0.430779057946375,0.3564492012632416,0.7562247774176079,0.5386868214755223,0.8103060826771641,0.7448409132589028,0.5015777663076613
0.9192252348574864,0.849146445311949,0.7996271445692321,0.5980504864557835,0.7914849630195759,0.4284412442150308,0.4988281148590828,0.7984863753520679
0.2755126790597523,0.2066887261816427,0.3581112710514495,0.7349526054913552,0.4499179995171707,0.8034408273615985,0.869089151376528,0.46219902517792316
0.7406714194183639,0.5963885586811685,0.8340988532887111,0.6314784187211007,0.806881927835343,0.47143091665095554,0.18279104342490532,0.7812092165931436
0.711941001053733,0.7452948478661906,0.3404843913302636,0.681105161704071,0.4057238588289152,0.8055072064229796,0.5315003609780795,0.5909229214151018
0.7556176412600721,0.5289443563941196,0.7459172198780137,0.7163575887368984,0.808920931332239,0.4755858078142962,0.7869741610863649,0.7834380426598909
0.6856995527419545,0.7867563046608369,0.5678417519417197,0.567652613892358,0.378202763310134,0.8085223001678048,0.5024112094613397,0.414189422465987
0.8100520353763987,0.4359489795649585,0.7506000625652987,0.7981710079921068,0.8055929834024665,0.4748695279600756,0.7902407998249911,0.8359622485218051
0.5697584956401701,0.7994494510404616,0.5800413771012339,0.3928161284832226,0.3627294894603722,0.8129153016484061,0.49170703254312004,0.28024996233452454
0.9086467759425274,0.4431401303194422,0.7412948446124162,0.8114635091848693,0.8206762201256362,0.46869372744453514,0.7983081880510495,0.7101123187070288
