X,Y,Z
0.031633365491064415,0.9503405019716721,0.007457790754485828
0.1166991396862886,0.16273954282554023,0.016332610475223542
0.37922119292386625,0.5004158405264295,0.06741351961591674
0.8755243423677992,0.845246087410553,0.21806476937106894
0.38724959990213603,0.18358418184085876,0.5932574835242548
0.875004910263694,0.5025447084930496,0.8152988443755791
0.4011934391508375,0.6307553933183901,0.3175448802785001
0.8812140879883624,0.68230028660782,0.7763576952295436
0.38719984714840594,0.4112682073614111,0.40091175833324777
0.8967507317846485,0.7851443335359893,0.8698932503240536
0.34747629305117894,0.1411382559130807,0.16622088639361057
0.8169622602417067,0.4313311332017053,0.5015301675081068
0.548776052445366,0.723332273248847,0.8086608182684215
0.9146652619434207,0.3962813923857484,0.42019788356515836
0.2674319884917778,0.708591674568583,0.7862215499844688
0.7140900455489672,0.49237730022571147,0.5522598521140999
0.7612893853521241,0.7140323481066919,0.8089481665120625
0.696880341850589,0.34435601389285875,0.3742009477268932
0.8001647383349076,0.7046846579771028,0.7582717145640453
0.5911955865999011,0.3772762488913686,0.48116098977127697
0.9048018112904904,0.729982000263816,0.8468047178560297
0.3116916000513966,0.2925943453901816,0.21624815479047146
0.778393652390897,0.7063973154294538,0.6096165846781602
0.642532496140892,0.4287788297273588,0.7398606281923222
0.8427179722378625,0.6783737438903508,0.5448159685753726
0.4942444900998432,0.448160713521339,0.7716157973915919
0.9088300154204754,0.7141284795679069,0.5447437263382813
0.2820797222064483,0.39368794783698263,0.7518716779453793
0.7417609155143509,0.7419752222112693,0.6437418893941914
0.7084018982202994,0.34710723824780115,0.709977946093602
0.7593449492279267,0.6745493895265902,0.6048985984478095
0.6795419164461641,0.49897913928586646,0.7361921947377766
0.8213686620500004,0.6798237194092371,0.5658253655665939
0.553072761176705,0.47178742663285933,0.7767929631177394
0.9215886074568715,0.7088851496219382,0.5048611468437315
0.2685305214414867,0.4171401925430299,0.7834367553433806
0.7488236400361938,0.7499558124782416,0.5690116475623904
0.6935599910493564,0.36231058574725755,0.7659305898291483
0.76808687549898,0.6985559170677289,0.5010809412535984
0.6546207169172789,0.48379894976280174,0.8012688018002933
0.8415411723808316,0.6824592202858718,0.4327119690896702
0.5013643510406377,0.4935831012131834,0.8070110331754814
0.9197590836377221,0.6934309061346682,0.44831564933933493
0.2663520327280034,0.4528524118328757,0.7907879003301023
0.7202935663668639,0.7756965770477517,0.5540755236373884
0.750544969223019,0.30992211431120126,0.7885661260567446
0.6976210637153881,0.6270197021696712,0.42954082989009373
0.7837250198008053,0.6406706388190617,0.8299849412091626
0.6434521658889462,0.5061365173524238,0.31401697695298036
0.866894700484021,0.7490719713430904,0.7383526560667463
0.45545515749046545,0.27875926386431266,0.5035733877775248
0.9150255268011045,0.6544901776679652,0.8506068387966053
0.28097426455591484,0.4355482628238748,0.22216325096301862
0.7363563563210965,0.8226683972420129,0.642199810787629
0.7238792876567577,0.1331155464415213,0.6908225488073945
0.7531052959677924,0.35641692881156134,0.6283336459758332
0.7126013107340532,0.6873653991877868,0.727736890612085
0.7718404758575429,0.4403164179526634,0.5605089525629683
0.6518379151557554,0.7018553875697138,0.7714514167623263
0.8458121602268336,0.42408872326114067,0.49976484411814015
0.4846475128075784,0.7080692984017241,0.7971568780792343
0.9119396960653701,0.451477192154233,0.48089668210429015
0.29854588255767117,0.7002817420728872,0.8147067777312484
0.7523595874603662,0.5294009480686345,0.4873020628664337
0.6874096803827108,0.6988684485426273,0.8127592101383696
