X,Y,Z
0.8821892556799663,0.8562554995020785,0.2531875540445762
0.3814357173515775,0.11745673874457341,0.6311535288204086
0.8733050824511702,0.3462242395211599,0.7846890253094787
0.4125542631459199,0.6413767786455893,0.39066322180229157
0.8865271859630997,0.6717132820638161,0.8550396461933902
0.37203822766042044,0.41034725156404356,0.2013438072905646
0.8772352511215119,0.8061442583724202,0.5794215183071478
0.397405662490284,0.17116268998251297,0.7280798433001628
0.8904880338379998,0.4584331433767029,0.6524296754483472
0.3615698325814939,0.6721308171049124,0.656455189517179
0.8615678755091997,0.5803678892154879,0.7573204037386603
0.4397152518836555,0.5726792855833642,0.4611101938764167
0.913931414995266,0.7432802197511225,0.8597110872093829
0.29546593345403693,0.24478807540491096,0.18272489148832222
0.7790209329971479,0.6410263795987647,0.5464150972053807
0.6391645191281831,0.5554077034724676,0.7753982810225528
0.8542984887727647,0.6436045696450768,0.49418823859452754
0.4538385213837506,0.547540307190563,0.7959641124066764
0.9343649438255995,0.6844697265666599,0.48205269167512693
0.22927105103550385,0.4574190486247823,0.7924694267562676
0.6484503185520443,0.7553582015718756,0.5651767247132953
0.8535253425285941,0.3627431105309804,0.8100144887624806
0.4634037564210722,0.649336890033026,0.33458631586193716
0.9085274134881518,0.6647600019823535,0.7804663649147915
0.3040043265055913,0.4326254545713077,0.40355078996387944
0.7797835766424304,0.8121528415694421,0.8672472578943242
0.633384610786353,0.09898509707575455,0.19600796080194896
0.8630697261764831,0.3021721449612676,0.5464678765737517
0.4366591664025674,0.6383766259501867,0.7768380300870822
0.9251947159794723,0.5810150966431352,0.5302802298800724
0.2538612848300734,0.6162660340288009,0.7749148789923556
0.6904929100940936,0.6495590682547966,0.5825496501372228
0.8036687483738257,0.564586163735944,0.7760845489794596
0.5768759365076381,0.6129445106637382,0.44081627991325467
0.8834066251336701,0.6590570711491325,0.8471195558220647
0.37701406458579445,0.4337010105963511,0.2282341046268128
0.8620603162156373,0.838504164349641,0.6406385910813103
0.43655349314361575,0.0634657777249811,0.6758957088911414
0.9004982453410401,0.1962346894405143,0.7205436863143175
0.33096494237630647,0.47596052630419206,0.5296646618198512
0.8287512016821753,0.7903621511322326,0.8854068646540943
0.5295469809943372,0.14341247570478552,0.12602245543160756
0.9152434804384684,0.42715196184696264,0.38525246328227525
0.29068200091067764,0.7120437857600892,0.7735378250074144
0.7597508012093398,0.4893279745319858,0.5813997730155502
0.682759413079964,0.7079165410640097,0.7616178402862668
0.7765157833365042,0.4150767446451693,0.5017522412380908
0.6371241916983361,0.7145439716636885,0.7954136521408174
0.8515180350846686,0.40928306992075064,0.43790942295515395
0.46988209681632476,0.7147936853894344,0.8002666887548019
0.9106510731226327,0.4416533221257636,0.4676921385380865
0.30489605005420783,0.7060711727104372,0.7944329743274341
0.7884535178410031,0.5022589086607623,0.5357966374439301
0.6188624836090671,0.6987316452149832,0.8109380062624394
0.8772595294394566,0.4333927247993776,0.40455912113608905
0.39490965094026487,0.7199460963373647,0.7861619665470949
0.8730864157319139,0.4440596945056586,0.5261797302234154
0.4117087532784549,0.7009317026850381,0.7941975398786723
0.9010992388586424,0.4914066672768718,0.4981137728901404
0.32707182028948634,0.6930189640850222,0.7940252673760486
0.8131265154326898,0.527581181344641,0.519647087011295
0.5641579337353484,0.6911674650109502,0.8005829151871361
0.9150207436309071,0.4687222523226471,0.4506587068857921
0.2849856026687838,0.6928447080906016,0.8055522700937408
0.7583555222962896,0.5200091852247869,0.5135486683506577
0.6773920875439543,0.6963032306043966,0.8019336322024885
0.8074564363406402,0.42794471696439884,0.4125816364075427
0.5818309088244739,0.7218423526071556,0.8138205849675654
0.8987523184162047,0.3806510305077924,0.40848786822112504
0.33797663436813824,0.7083015623903627,0.7683943871111609
0.8338281178442392,0.48779609479081465,0.5836618433497877
0.506877671236944,0.6925119872069302,0.7582916697426915
0.9424235301433478,0.4788192190486086,0.575997508389974
0.19829894423593838,0.6633262744084402,0.7250657972458691
0.5865553902269902,0.6158599447960986,0.6942481252413151
0.9053896336830504,0.60493633413937,0.6654704117381073
0.3149641032791235,0.5610588519503605,0.6322992758203029
0.8165605191322574,0.7344276541751527,0.8089703252054451
0.556239703571826,0.31181438804724104,0.3505091121981859
0.9168212942568625,0.7056509039067068,0.7924966954023962
0.2828462545663838,0.3564471513455566,0.36867430999206363
0.7625587206635052,0.7758411843654417,0.8648532926553841
0.6636387881224967,0.20366892851014617,0.21309743186748187
0.8225306702469927,0.5435139654170378,0.5799249939206882
0.5401147829902918,0.6589805538283203,0.7510853279550669
0.9328032755315439,0.5385777530718963,0.5669974445217737
0.23403776991934616,0.638352214051589,0.739592519077697
0.6651904694445814,0.649104784512962,0.6619591523346378
0.8150458709809806,0.5428164374753306,0.6920198670266341
0.5529505725053894,0.6277837396128171,0.6033171179852794
0.9403210257839726,0.6278372654807098,0.7983986598401259
0.20860136123987413,0.4895093278120546,0.34919171352059114
0.6056590438970738,0.8289987554533758,0.836163624505886
0.8824135262753069,0.10971629181016529,0.34164605787801755
0.38540731910669107,0.3147021949724519,0.7424987295731925
0.8676973695062599,0.6803130201012515,0.6169551508881056
0.4231490943194679,0.45106677399157813,0.7163887416508845
0.9090389526476369,0.7473410567367605,0.6621790892991106
0.3084617973960285,0.2892654362701386,0.6284877426402303
0.7931461802881513,0.6685540684465358,0.8122864999683485
0.5992947857887356,0.43171579458822085,0.3475394442813794
0.8840138114715812,0.7608662804738476,0.7803100822440978
0.38095810769287913,0.23414305285144074,0.4051258443781727
0.8868863587947173,0.604999601556158,0.8542482421634472
0.3760506828036747,0.5197188908730722,0.2074839651918402
0.86570361308755,0.807533371474791,0.5875080839171132
0.42889797041019817,0.16799996842052728,0.7487588085596083
0.9096068171186047,0.44351758446664236,0.594835625022224
0.30367126457151356,0.6770911040706421,0.7172139003882694
0.7800157691872697,0.5675564034069183,0.691115679771278
0.6326661797086326,0.6216516576029228,0.6217427655308267
0.8649148788282895,0.6061667134045369,0.7641666228629526
0.4345253574089402,0.5459103383192306,0.44760869433635464
0.9053922765349853,0.7479506668127356,0.8654851706550993
0.3131261534414395,0.23708532567400026,0.16681819466507086
0.8037994582519986,0.6412490081037263,0.4995815085407362
0.5805793896983994,0.5673721539971008,0.7993652626076222
0.9189937018264134,0.6477335303412253,0.44187573091602605
0.2756303459858472,0.5425848097860898,0.7860609414364642
0.7433132119487497,0.7366445563345312,0.5619440065224676
0.7093737869217572,0.3897228589237834,0.7937434607488576
0.7511746283362902,0.6784658603473064,0.42549490459148087
0.6801678520654638,0.5364087623839328,0.8057476593953553
0.818461025578367,0.6441869311538485,0.4048413866234082
0.5421276291956147,0.5856998359449781,0.8084196811667419
0.9125997179046792,0.6257950930345512,0.4327998319611954
