T,U,V,W,X,Y,Z
0.16617266126465088,0.0690641687566223,0.0874483112982241,0.7661726197540437,0.28320781083947505,0.11106230756462994,0.12263598214761566
0.5189905054730573,0.24280721763256138,0.2987152006899437,0.6385065610049742,0.7588441576934678,0.33389992913162825,0.37816227234980204
0.9111835272046083,0.6837377928318243,0.7123728977535071,0.7552796032864162,0.47047903896923593,0.7086948753557474,0.773093230306983
0.2939210984883638,0.8112949010690941,0.6347115274803967,0.32541469954393143,0.6668190353660269,0.39300134959440197,0.5051902371695575
0.7705226868751225,0.5654911122736687,0.7277150626443971,0.6542305798475756,0.5661459395041054,0.7639657452834867,0.8049616297525313
0.6316555964477996,0.9367738061933254,0.591013954853644,0.5522386947485558,0.6696523834086138,0.2902791660728719,0.40362468608517527
0.8570162363543067,0.22814320418604872,0.7405293384644696,0.6289078199375914,0.4872414809865378,0.6647224951132266,0.794917946907183
0.4482070853041248,0.6656981911637542,0.6019031427064626,0.6392627896813047,0.7610579387301557,0.48933889854971535,0.4709577693093842
0.9228862529216447,0.8119322742587539,0.7458863810171734,0.5753628675781997,0.371346959473798,0.7338856843014522,0.8236673322823465
0.2632393914335374,0.5789649750564182,0.6149752900986496,0.6085815687172857,0.6430349153471411,0.35991519559334184,0.4415633321424459
0.7368240174747721,0.9203526078599368,0.7522093891632211,0.6321334807255042,0.6888086152911195,0.7552184420764921,0.8298846205611695
0.7031469824547776,0.2705928355571497,0.4889323084586314,0.47651052015958195,0.4206269878639719,0.3100761657931905,0.3462532481894092
0.7682418050890091,0.7282357604771666,0.8531253703421287,0.7961102854215503,0.785479460827716,0.708238375893745,0.7829925251461192
0.6740546268986894,0.7412276413324104,0.2235161631188038,0.1665905563150483,0.22715485742163832,0.3882201510502881,0.4172052268450261
0.8175371258704903,0.70500345030221,0.6196934506624697,0.4613037097481378,0.5546100198388821,0.822140242622824,0.8786957464420189
0.5663882032545446,0.8068923046113259,0.7700604260653746,0.7314328038115834,0.6166434837068445,0.14817278296732667,0.2112485349911305
0.9383428903778008,0.5716116406205332,0.4871468312871668,0.3453116720211928,0.6114815634962292,0.41759639215537375,0.5791312792455001
0.19837990715785772,0.9339596464347321,0.8325754154257511,0.7183889556719162,0.5719420795402752,0.7535522029520121,0.7825799256102565
0.5810284594004126,0.24617375017497886,0.3548037761073571,0.327256956673004,0.7073825969877257,0.3039774983718279,0.48455070539513
0.9124905709782242,0.6903621027082338,0.7815237217451066,0.7580002812814889,0.5756142697980885,0.6981003119183388,0.8076140343239294
0.3006876112892167,0.8022712579123816,0.4658987154353497,0.29537705262183567,0.5993361006235908,0.4056981947337872,0.4193766927056645
0.7643744822459931,0.5902068726014063,0.8520971699004599,0.6654472831896638,0.6915314595527059,0.7930283199008099,0.8359083612156522
0.6745309505319741,0.8931034877696309,0.252255103702195,0.4994215785181459,0.45860769761821246,0.19316835179259245,0.303170993627743
0.8396753332649026,0.3512263007023418,0.6796197155924438,0.7410657524947849,0.6744811691112679,0.547675842874962,0.7375339878333169
0.49353693108998775,0.8497920083257182,0.6554577900425386,0.456271815619376,0.5567270265449089,0.6443998840233409,0.5716335688919946
0.9119052169062934,0.46660365058720055,0.723158343250697,0.6726637806859849,0.6662178285827136,0.6510508375173687,0.7878113753298697
0.28430071922023764,0.9373002614839173,0.5855376286770683,0.5499535569396116,0.5045233678804395,0.5180679656489173,0.4284658565918628
0.742927281305884,0.20128502126742498,0.818243662515238,0.6135861067702211,0.7366767434572465,0.7380658016009932,0.8347437991970992
0.7098321115238538,0.6020458593407232,0.34331383094561113,0.6858438448263179,0.488339066863036,0.3487165504525326,0.3023771412265093
0.7506606055413371,0.8713910254858944,0.7900698759650377,0.5806367983595715,0.7298198455077932,0.7238124395054817,0.7397835454811719
0.7109467113259004,0.4235217353196196,0.41098821168118566,0.5624823438823913,0.3241981304738683,0.40864521510340734,0.4966764649339208
0.7762985396572847,0.9164254822998656,0.860462393259535,0.7712533817904668,0.6996402844475903,0.7876470180291462,0.8973251309455174
0.6424993966927622,0.2833153984784193,0.2455387790117942,0.17744975246712116,0.3690453543492518,0.1657955121303067,0.11772245217102072
0.8410885050966747,0.7537617588356245,0.6865837404610908,0.5200294818038294,0.7379228204456789,0.49551897451377575,0.3857078741853009
0.5032182580891847,0.6948983838077963,0.6110591069141972,0.6730620649113784,0.3106839636478899,0.7709567366174757,0.7968229499868122
0.9272532204669921,0.7844949534932,0.8138102187884019,0.5171448928866259,0.6802713739601117,0.25340440082891086,0.5268845156368667
