X,Y,Z
0.3225120300570158,0.7074648782032995,0.5297110936220792
0.8075709462829682,0.5821426061210603,0.9153136396366474
0.5711794539724294,0.5705177279315626,0.28546144983837773
0.9152375453684947,0.7549645462009881,0.758304872385055
0.28264919947860634,0.26120912266130375,0.6726723313554747
0.7609482195050162,0.6486640477432417,0.814253616983928
0.6625596270270061,0.49472172381959484,0.559731734331313
0.8324820813282378,0.7301377738230521,0.9188701682514142
0.5070236879215744,0.2993052169461192,0.2765454373026563
0.9226768499018031,0.7158536745661416,0.7426861987086119
0.2655144273563433,0.34711928083403715,0.7092318104278345
0.7218796631227279,0.7242310001874199,0.7729884220136052
0.7464419504471924,0.3691562158378737,0.6559788198726274
0.7036255654062358,0.6915077671590905,0.844955457603383
0.765500370350073,0.43321896920166414,0.4897507549359397
0.6652970377327816,0.7394220307128929,0.9372970257236432
0.8149962291473913,0.31930710039000454,0.21418464515400804
0.5547406778235566,0.70106662113775,0.6347147820148444
0.9039409905827049,0.49530839839532215,0.8698997001474402
0.3215293073762439,0.6358210957756758,0.42158841068597847
0.803218622828407,0.7182246310934421,0.9101280374805043
0.594760619476909,0.336554169884937,0.30537500182866567
0.8924965915556524,0.7289979472305209,0.782404973530273
0.35727068305621373,0.32241066822785014,0.6382203709748725
0.8476922938248972,0.7088650081649472,0.8684942781590937
0.4719123999239463,0.3570529277172417,0.43448587956703605
0.9361901062056207,0.7519718471250934,0.901051028233104
0.22196792837434817,0.22083910210196656,0.33186040731322936
0.6475148924823857,0.6128455131141158,0.8063426202778397
0.8374537365206149,0.5890386224181701,0.5809406240430571
0.5086474636572036,0.6228885295711297,0.9031027732244311
0.9354649682253349,0.5731743313297882,0.3175702343126565
0.21795490842661974,0.6758080735106855,0.8103272551310214
0.6319315975555273,0.5974341819301102,0.5785086819310078
0.8572528583583995,0.6587341167139638,0.9192939754798434
0.46042091616382025,0.4461120237014216,0.27752522392720835
0.9207132148236506,0.8167558281493226,0.7499479924437654
0.26878119552241736,0.09604058849947698,0.6961288305747294
0.7219719458233521,0.29556213469118464,0.7908789435995448
0.7399122442264957,0.6350607841098929,0.6144440435228563
0.7223435751799662,0.5749117642887875,0.8810592797576758
0.7448142668054062,0.6015988314449435,0.3920868648612504
0.6986039697440761,0.6603634470540775,0.8840010063305032
0.7866275522387307,0.48725503162511435,0.3841892416136495
0.6150415457814922,0.7424266941330194,0.8624621920974471
0.8690887057409419,0.3370903687382137,0.43608462762028183
0.4185332310463787,0.7034307100402729,0.9162387624134672
0.9002254966254776,0.4578569188986072,0.2769237813599817
0.33852318466607795,0.7507968302998924,0.7328084396071184
0.8258787988246066,0.4234603524020522,0.7255149103798035
0.5394464060531319,0.6976356889223198,0.7466246711635534
0.9161447719010016,0.4783688199913656,0.6990541139093289
0.28518455378752744,0.6761423712877697,0.7919547916549402
0.7494600101945991,0.5830094367682456,0.6209828565621017
0.6934919245424146,0.6439565360368267,0.8911504448182576
0.7959674202429708,0.49768875870691676,0.36137441945012266
0.6007208312317335,0.7466503350385533,0.8636193446954246
0.8968100503893637,0.3274959131343442,0.43839664612013707
0.3507366794146201,0.6811020950118513,0.9222946822129746
0.8382619060236955,0.5296155577404053,0.2610560963513917
0.49915365376845544,0.736640285505221,0.7046178252141327
0.9222436450643232,0.4166337118430253,0.7787751236402832
0.254252309407518,0.6659541058571243,0.6378417381448782
0.7061686568278034,0.6256103143526551,0.8556176299315817
0.7635917837990399,0.5573975326522564,0.4626747257488985
0.6718289985029804,0.6995134675678009,0.9278734827645139
0.8155178565643949,0.39741744503096404,0.24395421442619608
0.5579184067911629,0.754835629061659,0.6911467847817553
0.9208351805216083,0.37624928434966515,0.8014757159847417
0.27017372123676786,0.6550746929297924,0.5888508293574277
0.7345936050919313,0.6532945520546921,0.9049513775761237
0.7309639244415365,0.4817875565122807,0.32313837826101344
0.7302810026642305,0.7720797813941378,0.8098653430017189
0.7335805639957446,0.23778833132536611,0.5783030535069816
0.7208482860148974,0.572460839594967,0.9131196908781504
0.7463582160523947,0.5944187826668171,0.2983916708608296
0.7082754972090234,0.6900027567290908,0.7726615052011149
0.7609835930463131,0.44610491334071023,0.6499454580053522
0.6792368379797781,0.7185222250233181,0.8442992084696438
0.8068502342567097,0.3751702941845528,0.4928130450889596
0.5816012635303102,0.7120857897895262,0.9393856457640841
0.8872271347538797,0.3917313586021035,0.22354056552943175
0.3643780249413225,0.7543528386015821,0.6518307059359553
0.8594042258603258,0.43497109628766467,0.8519223440977607
0.44508380919640955,0.6679095946515636,0.4674915376358659
0.9208943056723997,0.6198747888360061,0.934906058155245
0.271629587303441,0.5101170332199869,0.23021857889111436
0.7386977079876375,0.8525602019466659,0.6620211168153084
0.7125079062368715,0.053983923405166695,0.8327658772204053
0.7491468168656107,0.16951183470444758,0.5195071601302288
0.6955813737537314,0.4643300441251809,0.9307544946008682
0.7891217080901382,0.6751893549899836,0.24571472832514993
0.6181212028413728,0.5854922127743916,0.6917762357403049
0.8725443220425507,0.6393636033921508,0.8015419823402731
0.4135274229925574,0.5006259250004189,0.5962103258127238
0.9007354006570378,0.7615940192651954,0.8815491838496838
0.3312302536655317,0.20962956896493046,0.38037228839904824
0.8194825482730812,0.5762307994665012,0.8867903519483109
0.5456514379558763,0.5797376661437886,0.37634226432416834
0.9089443844140236,0.7334790185011636,0.8830749300018822
0.3104380664612289,0.2829498280976392,0.3776179376396272
0.7947334647974714,0.6984647480243251,0.8714620117113858
0.6076407570534188,0.3903434797785166,0.41536284943864854
0.8827304469444249,0.7586200067348284,0.9105488743616768
0.3827818434254935,0.21919187734349158,0.30444976093395215
0.8484871368600913,0.5935390742131457,0.7892070983838113
0.476508776626729,0.5651927075960732,0.6137923808782905
0.9253039505811449,0.7142477986857183,0.8831570398931055
0.25921995438920936,0.31295333113735607,0.38711893854542084
0.7088892368058917,0.7348136672934915,0.8841551976987699
0.7619990241108336,0.3329462172430024,0.38312626872759187
0.6714506655007448,0.6972275353682558,0.8821793141400699
0.8115260383547267,0.4203188511562983,0.3780393356922842
0.564770310873587,0.7491059910333363,0.8714723721132214
0.9087145572007708,0.33608089247361034,0.41202607474467806
0.31084643741070894,0.6751058785400702,0.8916501743393462
0.7834678921992123,0.550857127003318,0.3610901045006536
0.626581415789648,0.7217612828859652,0.8606997862858752
0.8705703831399106,0.3869068100807567,0.4430595186157485
0.42010381947418224,0.7119078965377229,0.9192707059559955
0.9076048069703045,0.43619796245792325,0.2744194303913862
0.3089939094464707,0.7573072076287377,0.7374373176410348
0.7820497062584997,0.41261458134779133,0.7299628116468923
0.6320879679483101,0.7084741331230088,0.7440238192221268
0.8650689680958961,0.43886924476957623,0.7124433489691816
