W,X,Y,Z
0.2919929222687267,0.4837323601129774,0.45692508730312686,0.5019816041715496
0.720012609789536,0.9486686055335892,0.8028101048042586,0.8858937697999928
0.5208251417438092,0.17111788388768556,0.13697834170578416,0.08830281119837242
0.9053275486828009,0.5205705089211933,0.41035933025671334,0.30207253998816
0.15085797370922824,0.9392746435770782,0.7346799593560817,0.7475821072131507
0.42040621586251986,0.21978725291897583,0.5030469464897324,0.4629065202809844
0.8686239880625922,0.6406703375996765,0.7893685034965374,0.8928298072713634
0.23187047607598066,0.8665606499019324,0.13553136517432984,0.15632691665326878
0.5934114443115881,0.42644972491991867,0.4197457157776734,0.44669378489713063
0.8410567674703756,0.9080811608284767,0.76197097041834,0.8774515478934737
0.22866764674171583,0.31670901335340507,0.22483770627582092,0.12930221518029997
0.6338400794552325,0.8150379303291803,0.6181509352240429,0.4159050523250891
0.6952160329315857,0.5459209675358676,0.6624884408554599,0.7661105653852945
0.6596672308682331,0.9159751314611032,0.4904895009900165,0.5409078822640567
0.6177912160259028,0.2818026393219957,0.7340482292957445,0.7567912579071973
0.8488246116631076,0.7499513859892601,0.3751686717493254,0.6285012120057176
0.2570072938439713,0.6903253724578052,0.6814112702800694,0.697112043862044
0.6338738272397378,0.7828883007375781,0.590060318022076,0.6450305603636046
0.6823922387252278,0.6063095842065135,0.6628361621879925,0.6891005320740409
0.6547455224621015,0.8814217654431336,0.5164208856184054,0.6793117970390551
0.6384757217950986,0.39058316166270296,0.7198163206314884,0.6124228258060576
0.7869772772472539,0.8877741121262961,0.42922625850204127,0.8174444540042256
0.3766098091692859,0.36234022889745,0.6629774256915502,0.29739729226235967
0.8177507259067613,0.8587791769340721,0.6719440250425861,0.7724030691948944
0.30390063934924627,0.4390878817440598,0.44829713540420074,0.43720177585971437
0.713492677592272,0.9115793706074942,0.8063559135501058,0.8901583651683392
0.5166528753473227,0.294618194045433,0.130770896307269,0.08358163786949499
0.8440249209341669,0.7659842474280047,0.4067406165518967,0.2823723539310602
0.2618048902179081,0.6570911209781481,0.7443618191894362,0.7049950807863731
0.6601331520114969,0.814591903165734,0.4551332150140757,0.611744973475244
0.6520263873303057,0.5450092130527349,0.7455930190071856,0.7344786510382444
0.7108970929284808,0.9053583943201796,0.34336886858710086,0.5601785287500718
0.5273273107541654,0.3179699268838207,0.6979955552151583,0.7637333143064491
0.858853809313945,0.8105964892706913,0.4663194396527187,0.5875683093985057
0.2094496930959882,0.5738267661433146,0.66843229973444,0.7354792299085587
0.573507798496687,0.9344370850636983,0.6112560066634753,0.5812087040978504
0.7259749843420774,0.23343042031998812,0.6523773594999582,0.6969876594125501
0.6754784216204421,0.6514402610352202,0.49928748641965287,0.7492711039928059
0.6568127233937604,0.8304776728993137,0.688978846353945,0.5381128298469269
