W,X,Y,Z
0.25481956803907124,0.6626704908593286,0.5035772130649555,0.03431073035930725
0.6418061540605166,0.8292974864082545,0.8943226929017464,0.11878295951479916
0.6708591840759861,0.5592597059446177,0.12680465200372187,0.34639186149799134
0.6780478809012854,0.9138295188994263,0.38776472545799656,0.7969667650610676
0.5915754493867547,0.2918022609946107,0.6883041589738534,0.3709426625552189
0.8529035409155614,0.7577899529863708,0.5875067488348865,0.8411238237691895
0.23027643045397392,0.6941705261067852,0.5390439190798972,0.2891558250560067
0.6036433903262578,0.7608617641952479,0.8346689507047556,0.7021286797541929
0.7343266844207533,0.6798396593636209,0.14116478442646824,0.6415103688604548
0.547152323969538,0.7887710992385338,0.395112545259609,0.7303997617161695
0.7680029452708536,0.6074405206460175,0.7116082149991131,0.5412097479126572
0.4828213715567049,0.879791788687387,0.44976934849349537,0.8157545757219288
0.7968711351495813,0.38181403681997433,0.7241158699429343,0.32009765136359425
0.49316069784961875,0.8946530134873505,0.46008094804908345,0.7897551521113753
0.76032224490798,0.35626859935002997,0.7503891140651983,0.38290988294200423
0.5898509633236846,0.8577402011960892,0.398353762049623,0.8302561797188349
0.7347168346053341,0.4656306507103115,0.6934527448125755,0.2704628632595678
0.613577229321089,0.9229227543231358,0.5421544273824783,0.7010702149750181
0.6944127562225411,0.2728220259841703,0.6865881894480067,0.5473396926076061
0.7193589898163425,0.7131809697039528,0.5173154592155413,0.8730509564895771
0.5846117498506342,0.7601847740920255,0.6482464408623936,0.22041187151865255
0.736884271550494,0.6618557072815053,0.6765147488927875,0.590919493016202
0.5644395623707276,0.8371924859003345,0.4929517219872676,0.7716669251625395
0.7430937124692419,0.5272280992696533,0.69741686175372,0.4338643435605456
0.6064320537654854,0.9152045550844815,0.5098125108828845,0.8328959040608561
0.6694525734711755,0.27860839499186224,0.6834491051121506,0.26826430191895506
0.7573737325551989,0.7304323898371856,0.5950469142288921,0.7052584510914855
0.48265478521582006,0.7314689120799681,0.5765315235083054,0.604870426245609
0.8017374066885158,0.7252450361409977,0.6884733517936871,0.75171209284631
0.3771577528926643,0.7348471783386049,0.42875953237662484,0.5298537395713545
0.7577000595990523,0.7065051708331059,0.7883863061164733,0.8137218544616767
0.5227603251821389,0.7821455058550661,0.18415901022785017,0.37161786671479
0.7860895392110091,0.6255553401237414,0.4862421634320966,0.7777495306694735
0.4514809732077287,0.8705230966945613,0.6895771705727853,0.47108626836748246
0.7909002960356561,0.4061609691527701,0.5880497605842819,0.7931341461980043
0.5062150393031974,0.8578016975574908,0.5869007641973635,0.5132591613938647
0.7716411324814025,0.4622001986634305,0.7067506583641132,0.8098175880350871
0.5268594580929215,0.9248812723186798,0.38486636027896326,0.44559014950011777
0.7549259423785014,0.24868804068599062,0.7553888580864575,0.7816627527319989
0.6000069636325565,0.6927196983735242,0.28250346379623104,0.5640283099996566
0.7405596251687612,0.7814505232970502,0.6394751029548973,0.7818197085842159
0.5105246823329426,0.6140603001478686,0.5062367042260733,0.40421693187922236
0.8355212371615482,0.8807486866002558,0.775214442088401,0.8358510412279359
0.2627966460507905,0.3861326938882728,0.22203963978414187,0.252635935891181
0.6824091844282714,0.8718152915294484,0.5957788504205446,0.6995235933026221
0.6176640845727318,0.40134763583222627,0.6082960383327496,0.5673652016687942
0.7740837984625201,0.894628396751763,0.6507391145433046,0.8441981431979313
0.414475426590433,0.3392935496042908,0.4843206892610849,0.2251956316768448
0.8591305809455815,0.8346434938846324,0.8274765150160673,0.6338084163990104
0.2029065033867439,0.5104812989252304,0.0806111244631113,0.6817288757784864
0.5859872679101794,0.9279930448764042,0.25261198579665384,0.6905911081030061
0.7167568421092928,0.2436209929168643,0.5901820634083363,0.5786093494610264
0.6826475601796507,0.6805861802604347,0.615502682005008,0.8601478964588224
0.6520472684762423,0.7875790493392335,0.541713048977745,0.2575849486695388
0.661579246554496,0.6171789313552494,0.7555390729935769,0.6372328444847744
0.7115243186931299,0.8576803820704908,0.32947221954223066,0.745183406278404
0.548939409844307,0.45995639173216907,0.6665797923759357,0.5132158480064973
0.8249041470570727,0.9334727238915633,0.5891882470353086,0.8624051548483483
0.27275398631607156,0.23597679702270838,0.5686340907104356,0.15872688243350375
0.6993443994467501,0.6732743375595777,0.8278435395285213,0.5007049007687704
0.6117480965278258,0.8117255679948367,0.18577384507243405,0.8050053460828633
0.6950991731936849,0.5716226413944163,0.48051341842011097,0.36620174465184097
0.6617473927013952,0.8989220368017161,0.758450812777845,0.7779351865370512
0.6177461711446989,0.33506783875092433,0.29332046269385853,0.4069185750181577
0.8000064246162818,0.8106497686235196,0.6685225538662691,0.8548324786543091
0.36973690747748084,0.561931507389883,0.4506021931407194,0.2152372954157023
0.7969417614816966,0.9208909348017364,0.8368236301805724,0.5750474160248127
0.36518424255458004,0.26446792756923876,0.1083458790673542,0.7265720654956236
0.8461982812536557,0.7200761943751446,0.3227480282179998,0.6920244471307505
0.27960871742914556,0.7501333231460589,0.6577636285946163,0.6177220458300795
0.6631321605364864,0.6944485747121716,0.6360253816421354,0.7578519037753408
0.6834528693521917,0.7771993558862199,0.5392357399290362,0.5096877656470241
0.6265447394600859,0.6480583118003227,0.7057465023687173,0.7993442513829431
0.7413263342420339,0.8385216809860192,0.43295966034795164,0.42100356875768724
0.5033404789207425,0.5061302575603508,0.733771904520352,0.8060496460718125
