U,V,W,X,Y,Z
0.7180679735722186,0.8826563233192525,0.6703515231358786,0.5871279581654127,0.5143184982919176,0.2997335681793516
0.5830601826408851,0.3973966848260317,0.7033300247486606,0.7597746110380116,0.8504969052836059,0.6444031637572938
0.772171295478004,0.8880612465130002,0.569239745958071,0.5290103505422605,0.2534965609346457,0.5688281209384449
0.50665511096353,0.36622190228537027,0.860138406275883,0.7884700487668419,0.6658257992083354,0.6929700622201173
0.7720941733399703,0.8698141170060806,0.24694807559550236,0.4938776562761473,0.6625416698561282,0.5512676284888172
0.5908811261551601,0.4174999684049394,0.6276156442356174,0.8025112609974302,0.7327675943165987,0.6211318034921942
0.7753740219319422,0.9302170673381762,0.7126911449859812,0.43395320789257946,0.5350510509425123,0.6268294450561875
0.4585844941589719,0.2407128425660907,0.6322317215365838,0.7974513668723521,0.8481975682713783,0.5495288837006783
0.8185281075258026,0.6932676830886298,0.6827941627591354,0.48453740302981996,0.25107937624411353,0.7119844558494145
0.35762895821276297,0.7832777613256509,0.7474837073292419,0.7999164470679085,0.6699342227195046,0.5315334240455543
0.7698250857445512,0.6336629996359511,0.5277240775403953,0.5094790568166324,0.6485964161157488,0.6627483434415944
0.5212244797649094,0.8518858801734075,0.7993335313324553,0.7913737096073895,0.742159453361711,0.5431164678855328
0.778831241062108,0.4740854455892109,0.38784583908506415,0.4762700142899474,0.523129943123165,0.6329239704481984
0.5348239974101766,0.9272363429110416,0.8148297402896275,0.8065442719837006,0.8572560328499534,0.6396444041498676
0.7647519524084186,0.2536223046156682,0.32503890225181975,0.4367719807499212,0.21781455754580825,0.4568424172759803
0.5790572063371282,0.705387910461237,0.7866888878894341,0.809322267719274,0.6121559467642762,0.8509664263224685
0.7371420855777594,0.7733057004392591,0.45323462092517175,0.42071945403781097,0.7293057109275349,0.07946604878054939
0.5918049724075494,0.6430231194450338,0.8154251879258281,0.8043746867957261,0.6336653551354503,0.22727362833378198
0.7316986542926414,0.840954419301939,0.3761086138374092,0.42438968253811793,0.6923394357337352,0.5485203491670192
0.6388736120286914,0.4910484491208626,0.7836359052244694,0.8030686840039283,0.7045661189707928,0.6186350773431434
0.6818247373796159,0.9226632512364759,0.4509660526986054,0.41693723406954625,0.5840402351318775,0.6140165471737272
0.6961690531753696,0.26324635746189634,0.8370212724388392,0.8134833927655919,0.823579440859324,0.5614074998377256
0.5678127960743017,0.7274358405473432,0.26692991343656963,0.37320703497188795,0.31151340569173447,0.7047407564165843
0.8565300052352424,0.7376833247886007,0.7061449473233996,0.8143606647363542,0.7689280424894648,0.5196732848732757
0.23981122047094286,0.7153852871517703,0.5829993443947677,0.32309297243956514,0.4586031296392027,0.6535405667895522
0.6215800716975778,0.7623106319256432,0.8185901231350717,0.7872190752171916,0.8796863420908025,0.5762945842463955
0.6905791174583055,0.6759311368304626,0.2997361121603397,0.46060159748239365,0.1574092140172118,0.5833247539502764
0.7232779463726099,0.813960376497182,0.7678095231671429,0.8159385598969051,0.4800051215468447,0.7441083957840154
0.5511613267738245,0.5671752882340855,0.5457951522669591,0.3642856957621595,0.8114665488992716,0.37125498292986764
0.8136001026853782,0.9039564956831643,0.7683800147905627,0.8083426976749057,0.474752216040941,0.6877849946246292
0.34543906354133574,0.319703424697367,0.5447726029006679,0.3557961812110281,0.8122693234983321,0.4714843233737608
0.7738682901597835,0.813391341995506,0.7732383560966457,0.8189145403022593,0.47643798866923076,0.7296955056333568
0.43499680999978746,0.5768066334032281,0.5245072878713783,0.3353069894944886,0.8010961484423963,0.409475851682914
0.8390544237366443,0.906000398316495,0.7859540169716789,0.7902515953888966,0.5099276743712365,0.7091082018006072
0.2656482027007494,0.31221815746838416,0.4848855479091979,0.38827477075708816,0.828970509017731,0.42332414014509334
0.6865973557604765,0.7979269235402421,0.7883810382690054,0.8528431962382321,0.4257767324119271,0.741766979603088
0.6051977700539971,0.6017599747580298,0.5135228031891724,0.2629709647488662,0.7966950791850959,0.3967909273441773
0.7807603046037406,0.8781539493799011,0.7859371080702182,0.6830272117496348,0.5369838812648591,0.6987101723553969
0.4201400832153491,0.3961129988894217,0.4780292846223335,0.6346721372016614,0.800572573653466,0.4332366187991167
0.8193526006245336,0.8836096957574805,0.8029592581194112,0.7690666127184109,0.428770549030632,0.7449639647179216
0.3179728659685493,0.3845903484205018,0.46703619048060924,0.44753774611248637,0.8110727344680064,0.37021862543705125
0.7448837648127798,0.8757524066977173,0.7881223959800002,0.8655685437284324,0.45240855275160047,0.7124865105028055
0.5000264676871442,0.40980791293655583,0.5102879135354002,0.21004450645393372,0.8010464721474733,0.4372975249838517
0.8396378541760462,0.8898204960989267,0.7959847817308596,0.5870828883173279,0.5479532691179442,0.7246261262361516
0.2610598871316838,0.36461564503418786,0.45284251072973536,0.7414223008479675,0.8293910642858431,0.3871807721643171
0.6784397747936004,0.8427048370943825,0.7900673305203312,0.6632830151097109,0.3192593490768694,0.7275762873026229
0.617110012551469,0.5011055565022485,0.5279900743878236,0.6877229243712694,0.7608493951704567,0.43444755055950357
0.7623486381622008,0.9265250097786382,0.7906846203019989,0.6579047685066651,0.5057611300087795,0.730677102441911
0.4667402363551158,0.2510793717314598,0.482637269900125,0.6786057062182083,0.8287157503815387,0.3644892174605412
0.8404211625214596,0.6963790049194196,0.7856878515473037,0.7175889813666488,0.3288614282802492,0.7269729323351641
0.2618318529099703,0.7881844471751307,0.5432512716718776,0.5516252847962855,0.7524698209492702,0.4786085795817165
0.6695268661878552,0.6292727652092333,0.7856166100369364,0.8771678064726817,0.5538643584744006,0.6620444978377303
0.6406704628837837,0.8816511429340078,0.4781730793673068,0.19621765258920054,0.7567106430457422,0.5587116000016359
0.7444553877957203,0.391696040617402,0.802977345341024,0.5377839568512397,0.6515466878966208,0.6036632725048944
0.5042794635556785,0.8798764427244847,0.4026179203639314,0.794660189284806,0.7369671039661337,0.6594249465294211
0.8567614013452566,0.3868105067785171,0.7939655619618718,0.46685010955432,0.5398763367184257,0.47106131880921276
0.2139088206659019,0.8903953257571654,0.4635612782097482,0.8053475769097865,0.8479030614791682,0.7928087831897274
0.5800053966668831,0.3674870106141811,0.7956473437103935,0.5312589261598867,0.2492194393678669,0.13087594381267126
0.7379270119694877,0.8693620204886618,0.5363828465752746,0.8274846678452477,0.6673186892520578,0.39167381309493465
0.5800331426867438,0.4240369429242804,0.7932236945398193,0.31922755570924116,0.6407655716306379,0.6880223640091314
0.7422272527505495,0.9142153373516678,0.4400129315039767,0.7430929619925561,0.8045739342810224,0.5455057862977402
0.5937364203434338,0.29955622390154424,0.7958450249596996,0.5245792182375922,0.38253356632583285,0.5917140663343972
0.7324907886571865,0.7800386987688354,0.49921763142586334,0.8343375571606622,0.8247896087764993,0.7640720251292278
0.5947613136147729,0.6369844781663687,0.795315202349537,0.307710266275789,0.30253300767612096,0.24349146741831842
0.7270118900986882,0.8595603220338084,0.5279346293058587,0.7439155898679027,0.7674543331977792,0.6068619539938326
0.5994091206621343,0.4487097814982352,0.8034654480194271,0.5258812420807315,0.4671041632875717,0.5502649167439427
0.7194096829872842,0.918740947083401,0.4600307755067834,0.8342798354740287,0.858355146811405,0.7362423088788207
0.6255442809019333,0.2781611015708617,0.7948152038822209,0.31104483989835985,0.20918935246001918,0.2666879131867803
0.6976201506677653,0.7514619316067281,0.5468172342671458,0.7433665166166262,0.6082426786172676,0.6819971479624287
0.646644498102696,0.6951736567212786,0.7960983959596618,0.5311695266168693,0.7555830598385883,0.48878836962307615
0.6575715830396581,0.7840633161313557,0.3948482586303125,0.8081245990619605,0.5628468997767259,0.6743387934987597
0.7289510351306159,0.6242129437845321,0.8167376220036658,0.39226254132362953,0.7724120354751403,0.5001075229425115
0.5191134200894932,0.8627106377394325,0.3364045182606354,0.7803822697120364,0.5531265357177032,0.6870407051679511
0.8665099508149509,0.44150748045448307,0.7687297868519145,0.5002857218250659,0.7862385356961965,0.4574015986819059
0.1917254375393385,0.9133111384463174,0.45546101012187573,0.7792615862371296,0.4918229521210324,0.7358176074694346
0.5503744360099351,0.295991923735985,0.8504478730287824,0.5825309641064123,0.8163789511668791,0.3641130943635298
0.7457775776171847,0.7782222409558468,0.23100800051227313,0.8190616634635038,0.40531511066431186,0.731175730818526
0.6518526957680502,0.6381301382183301,0.6313165548389528,0.3462260581236722,0.7802539585289473,0.42808185653214326
0.6989972010193977,0.8698327256996382,0.6895653938878137,0.766486246804449,0.5529339460307368,0.6889096937460836
0.6194330656312181,0.41538969983274526,0.6812838055843481,0.4827170474494153,0.7943323654604915,0.4588375148794467
0.7290714359758099,0.9170743098266418,0.6252380686122103,0.8387579483065495,0.48598677042265714,0.7400692579341968
0.5702583926746861,0.2883950101228953,0.758496365982222,0.2924698234469236,0.7948688049821999,0.35758370860118216
0.7468562319237411,0.7601698493057618,0.46950405114512683,0.7215256359933677,0.5369829716357117,0.7281990060181313
0.5734150007375851,0.678245264000052,0.8328752598662034,0.5675625046834819,0.806395607342413,0.402051047863151
0.7418250506869412,0.807246950671484,0.28914095823497854,0.8058159006561322,0.4350634901869757,0.6873101019362376
0.6261121552690883,0.5718831111177217,0.7222142156181434,0.37698001218916793,0.7903314644533707,0.4924882878731692
0.7121537057346055,0.9131566083928587,0.5434941898687241,0.7957052244048577,0.5076781311669122,0.7051816535781773
0.6287588535506581,0.2922817040580815,0.8415236687915015,0.4150088676276635,0.8114534298374522,0.4189910876460948
0.6803647434705068,0.7805339279588077,0.2591856775743404,0.814145325480349,0.4588554298763235,0.7515853299163535
0.7475626613907794,0.6387613919265073,0.6741987039845462,0.3746727085650501,0.8101125413431568,0.368819873125801
0.524684212583355,0.8502127914105194,0.6420886263688274,0.7761852704874994,0.4743917727983586,0.6769126096845016
0.7933788246235479,0.46478514640337404,0.757227203592764,0.5073569003580259,0.8030792177833348,0.5035000372217864
0.4064814409555221,0.926884001603857,0.46990984639613903,0.7911799283550247,0.44999833657733673,0.7164362233965397
0.8254078132643673,0.2542029063237824,0.840367038618183,0.5111901841156136,0.8066326535474213,0.41172497730176616
