U,V,W,X,Y,Z
0.7770344493794267,0.27703756175377336,0.7849107835144503,0.33782074277467644,0.2652375056695127,0.829464821372979
0.4298875961570779,0.7439885223391599,0.5591007753701621,0.7472348485071004,0.723814145927415,0.37091143685918276
0.8183408355792628,0.7072361268584618,0.7824668007020029,0.5988295311971682,0.5633582885274327,0.6795304611552151
0.3229402019196474,0.7661880137336635,0.48372345836887737,0.7346467271878724,0.8148463543026664,0.5077381765654538
0.7505034178772713,0.6593044491645395,0.7926203853010074,0.6510961824757165,0.3626863404796667,0.650817002826213
0.4837305154500888,0.8372187548921369,0.51695327498782,0.684663947585196,0.7922842774008821,0.6211340248665909
0.8244153890044844,0.5063803592772755,0.7987393357459993,0.6898523021160933,0.43389312468442315,0.5228304661071027
0.3072839204994817,0.9249502137608213,0.47854027686625467,0.6059889849458434,0.8256325715973619,0.7644896060863073
0.7368733258020931,0.2581331881779846,0.8009083356549161,0.8402953659698895,0.37021526173076585,0.20245613980291044
0.5136982711085042,0.7063389510906223,0.4934734044196716,0.2921463191134185,0.7659511595910677,0.5582864655992253
0.8360479237115832,0.7699741341552929,0.7968955187514334,0.7160388608332396,0.6009059649977297,0.6310378760988127
0.2754440727331732,0.6626323238385984,0.4375701674128688,0.554017130089682,0.7560914276490871,0.569877810327641
0.69074149937219,0.8364471858778018,0.7937175209381484,0.876192718312607,0.55124920180676,0.6255515144985586
0.6021160198044341,0.507409604584089,0.45848472958235065,0.19672824425292115,0.753370572495153,0.5698702973301887
0.7859787070546626,0.9247265890256041,0.8101387140538637,0.5558229196682503,0.6470534372858433,0.6656486009919081
0.4000586434227688,0.25984813157084713,0.3918045273260539,0.7784729704857807,0.7369220124015514,0.46217771959479337
0.8329036358932973,0.7155721788206098,0.7940431784282111,0.5380698705057655,0.5283510915986727,0.7655091801600282
0.28374197581037675,0.7447245125766856,0.47213762592792974,0.7887753316188554,0.8347664914778844,0.33810465457836997
0.7045815798204546,0.7182633116771916,0.7864674134799431,0.547447890104272,0.29195293389627497,0.6513333838777992
0.563841235381607,0.752696564612718,0.5446091210912967,0.8029052449023151,0.7210772427692513,0.6161254484132412
0.8049707374633842,0.6949211500956551,0.7920255510080202,0.4333765778559278,0.5534945022066938,0.5641937013052948
0.35055780270507625,0.7903830007492303,0.464026335767282,0.8027809286585509,0.856804604512964,0.6732467182476927
0.7745779836659572,0.6186569129771716,0.781517231893742,0.5005552448313204,0.22248638092894407,0.43784777161187005
0.44164051613857674,0.8715338610278133,0.5756926051771468,0.8021374749470348,0.6039716675862978,0.7992104251050981
0.8006205802833977,0.4163264272374614,0.7963171470743771,0.47208624734139437,0.7305880264954431,0.18644316517174453
0.367730334901886,0.8982061079643455,0.4014525336550663,0.811598324607898,0.6227143621193564,0.49330707832546195
0.8029200903346229,0.34019597715515404,0.8076661348379981,0.47001143083267144,0.7160116790889834,0.6694809588297064
0.36431301874845723,0.8442208619244902,0.3774538605372275,0.8060871363233084,0.6539351198872602,0.5780028543311002
0.8106131835213742,0.48776585483281565,0.7918137028542597,0.48591509435566926,0.6726442337424514,0.6131502507748394
0.3426340391036191,0.9401161401751719,0.4291076595805266,0.8040996979572795,0.7297785067218898,0.6516184661365091
0.7862555909535452,0.2110910552782806,0.8062835125140305,0.49569967385391944,0.539212244807783,0.46744795269910583
0.39643477510819075,0.6152816766074871,0.4327996101207919,0.8017048161610276,0.8643836475687513,0.8091154933283524
0.821848575677197,0.8814755863071065,0.7827840400899484,0.485077381450162,0.20302058884293822,0.15647706901786523
0.31469411815978593,0.38758889226752435,0.5787794404081066,0.8000520661311568,0.5767040330422923,0.4343201014032179
0.7306586469409079,0.8726243944220095,0.7875018115187263,0.5141712875936745,0.7623305344525931,0.7782124307262258
0.5151074636966135,0.4183385463869699,0.41605164758228785,0.7947320173614897,0.5484773043579032,0.1986101857066945
0.845791243579653,0.9022620613519288,0.8386990116769893,0.47012037594814127,0.7840877770879808,0.5225095831466594
0.23414128041963245,0.3296917274014238,0.27675237524839036,0.794205275276546,0.512717511397556,0.6218922069775126
0.6565025060472295,0.8212525976221274,0.7014336021137287,0.5498724132390568,0.8019352954083574,0.6946284914081645
0.673398990406871,0.5419962276075762,0.5857830022167938,0.8035541550688932,0.4392757707896502,0.39742925745286256
0.6760498207709575,0.9306104807216332,0.819454534602868,0.40145433241276873,0.8153352407589735,0.7634768039891309
0.6187764282045525,0.23918686617054408,0.3212037129657641,0.8124628804871262,0.4510417398519779,0.20796794740301408
0.8018483882930194,0.6775867538717409,0.7683882938269104,0.3958375849628858,0.8074447933907951,0.5689386765986668
0.37254252595187193,0.8087229293852753,0.45247629083982605,0.7859925966769711,0.475511101966828,0.6110498470169267
0.8007627754017796,0.569906037327531,0.8562174671686364,0.5339349225172303,0.8125778793885741,0.6110920653798133
0.3521660298752389,0.9076390418577779,0.21753586075233786,0.7846798537086701,0.42789933811772474,0.5907987508171642
0.8138249147513748,0.31040753877453553,0.6055914491582116,0.5418754505332908,0.808519012622699,0.6228098732289405
0.3873236198514739,0.7987588039260682,0.7234051641751317,0.7787980934759229,0.4374709111344455,0.6297854545145547
0.7789436429329452,0.5992903439410843,0.64143804659248,0.5443950241796446,0.8070382122827817,0.5977108559772848
0.4569933075570842,0.8937796353746513,0.6793372207191313,0.7874354322825436,0.4450081959164505,0.6042727443896532
0.8057532018504174,0.3540150564527741,0.7076081187902479,0.5036531954062501,0.8135599331389994,0.6034120323179626
0.38031337329681525,0.852017325289245,0.5722131004458215,0.7937214725729745,0.4265383922459552,0.6477400694785703
0.7867886225758227,0.4683699525460692,0.8353571373945192,0.5074714469629632,0.8039245853216861,0.5617333199378843
0.38917832486871035,0.923341404576778,0.27977205719507536,0.7975144342042053,0.4545448367915394,0.6671317618674404
0.8378323386743655,0.26320166838876685,0.7053877636520989,0.5045835655281032,0.8101873508826174,0.5124383468901671
0.29582704549262656,0.7297003697001624,0.5801614724684153,0.7854008200870245,0.4370198744586026,0.7397037802563566
0.709707010746057,0.7285800289665796,0.8214005170373182,0.5520797127777896,0.798584252458123,0.41531550394233807
0.5613771448946978,0.7367262234575236,0.3164270109184911,0.7936023144653713,0.45414555344137125,0.6837967846784928
0.8587542305140503,0.7204040511810164,0.7583459718016907,0.45923769137970355,0.8148717176955006,0.5251747030895447
0.22282370601304213,0.7575116780313291,0.4724602845627718,0.7986248871616936,0.4386269287254121,0.6485184453980097
0.6029274074960349,0.6861174328941682,0.8526898023778752,0.5425771578410158,0.8079010946542372,0.5819629662000614
0.7061353974896596,0.7916083225426381,0.23250047473468607,0.8342939366665206,0.43444455530017567,0.6049282801902405
0.7099475136989315,0.611339464002791,0.6331873999069817,0.31514328159302946,0.8087542554718258,0.6309082950885454
0.6104241932520574,0.8763420556285536,0.6865357916304133,0.730477046112653,0.49576449693420427,0.560239102955382
0.7222979887872601,0.40296840620749974,0.673012138388332,0.5871600742706353,0.8166080366185259,0.6552003962977421
0.570830687449847,0.9011708453224163,0.6328579260196583,0.7615942398497492,0.39715850632839267,0.561210177830055
0.7818826872501381,0.33156053757334786,0.786560794300315,0.5312436842893514,0.8037247483604376,0.6625856823657323
0.4162624401295815,0.8286479276164199,0.407398767394202,0.797206980425864,0.4445307315696342,0.5676655938325854
0.8469087288150076,0.5279275456376696,0.8411438972672811,0.49101926093211334,0.8161010391120491,0.6613293012631339
0.2309175716883956,0.9363229988756814,0.2603251143431551,0.7943841317576884,0.43338307218832267,0.5309486457137268
0.6371085853706289,0.2223412345853918,0.6768971859706461,0.544681007105742,0.8150125766833285,0.6729626413028076
0.713959364513642,0.6437008435618097,0.6259690944696005,0.8123128805889565,0.4140166976075688,0.5766148662451948
0.5959785073420785,0.8458479902755494,0.7881452279909094,0.37232335524487653,0.8059386944861718,0.6999828444022924
0.7333934010965987,0.4845700016142553,0.3988422356051204,0.799623365231354,0.48654134391927345,0.3798164777386327
0.6279731954557558,0.9209755596964493,0.8303560977586513,0.40032810401060864,0.8103607030144412,0.7469430028207135
0.6864092368283277,0.27089850285758016,0.2927550517231797,0.814721333977182,0.46218927123922476,0.25243003602429037
0.7344841592963938,0.7342174368624848,0.7301899787727893,0.37960351342277865,0.807114017034578,0.6312170832099655
0.5416719398600175,0.7305615922361133,0.5273012421347226,0.7884743754083209,0.4785916453723193,0.5272210009467921
0.8127969632649186,0.7287299271520753,0.8465520284755088,0.47539727990413844,0.8145929533453103,0.7044465926894754
0.3211808057253088,0.737025038530346,0.24677283856313587,0.7867119317126192,0.4337503210655709,0.3939133910100768
0.7755264122741922,0.7207506811827245,0.6597682260561857,0.5474541364722695,0.8111508628683762,0.7291450255045988
0.46248318213419765,0.7448686380854449,0.6519306358424956,0.7826695418784342,0.41734242506978475,0.34662458051312484
0.8152974978435429,0.7048871977798241,0.7516029214409171,0.5136995939805904,0.824029246029626,0.7009052090759074
0.34232116501033477,0.7748876223089761,0.48373349371108876,0.7837994879660503,0.40024422324840103,0.4055218428200599
0.7737201492079057,0.6426016108692345,0.8690935788103347,0.5521905591815744,0.7975035403270455,0.7327476860805452
0.41337763001640243,0.8544136377953854,0.18272515814841536,0.7804908842225745,0.4542826479708899,0.3593552333793501
0.8702589065536148,0.4615036488084188,0.5238057557748619,0.5323926437926436,0.807770128937661,0.6934176720527186
0.2583807172613349,0.9190980850238331,0.7851039647299328,0.7694541259187585,0.4362108450257153,0.4765744150311853
0.6467761510026514,0.27683071524421216,0.5154146228165741,0.5989237102136044,0.8126466396902419,0.7050921365425582
0.7233936328001797,0.7447907164697143,0.7882074196119787,0.7716356077116985,0.4010563715826675,0.4942323383683233
0.5462662970188331,0.7068264582933073,0.5144662531698454,0.46751749241640583,0.800119058675136,0.7261002667936315
0.8270411932747732,0.774483217699431,0.792119890603773,0.8476872343279467,0.4744764721557704,0.3565345669516059
0.29751602194905025,0.6482484041173323,0.4934349660597061,0.24094993781011048,0.8069425313502706,0.7004436071161015
0.7263012920981028,0.8449389434673381,0.7957635919821192,0.6682321281761551,0.5186803598476032,0.4257465281675612
0.5355236256834482,0.48159700567558655,0.46250254535240465,0.6671930382237299,0.8165798364206664,0.7118644370905367
0.8356528143156928,0.9321902344938001,0.7948174670639467,0.7064241152549852,0.37542374321890504,0.44796596649369763
0.2763848712139571,0.23636398756584046,0.5027045041370597,0.5711506809244954,0.7889013476191424,0.7166416365349967
0.6961229033594981,0.670241131285333,0.8012122757935218,0.8763206400800664,0.47214262137433977,0.4995573090931702
0.5939252754287274,0.8209786400677277,0.4608624378143292,0.194937744351556,0.795511716157235,0.7256741653013496
0.7944972926458621,0.545740557472875,0.7937505587090504,0.5475571398400573,0.5597399257442705,0.3308920810183702
0.38272190948688606,0.9244365133379266,0.4570213783604874,0.7832126239478674,0.8232193641587497,0.6969908627621236
0.8139571348043892,0.2592800050689012,0.7928509419059099,0.5316648216647376,0.3248586533825288,0.35942694558276467
0.3348945160562194,0.7136021611198544,0.5238010304485506,0.7810563525931334,0.7716364598093067,0.7833824402123086
0.7671773688645152,0.7574076584851103,0.7974780994347952,0.5509867877354954,0.4528998588031856,0.22575732321320705
