U,V,W,X,Y,Z
0.776019791991718,0.05279427065358265,0.21936701876532153,0.06916811741879342,0.5606971641474793,0.7876381550704112
0.5911970965622837,0.18822087158350798,0.5862907702587383,0.220980912486866,0.9275624617408196,0.45615995102005397
0.7736359473951734,0.5683216428623449,0.7129873751031479,0.5989933955537176,0.1805671764285033,0.7367592419893715
0.4536499714466731,0.9067774691088859,0.714830631562679,0.7414827776734193,0.5198387319149383,0.5233733619369728
0.8077219927646734,0.31892362936359964,0.6255202912623389,0.6018961511001415,0.8071166651044184,0.668451169598603
0.3985661029112726,0.8071654311047033,0.6982941757122535,0.7300178561303756,0.41745572936353753,0.5635885585865286
0.7887368627387591,0.5652676305129575,0.6916033840326025,0.6272961900336667,0.812975399079374,0.677560912747483
0.4247535222408391,0.9018694033096115,0.5987197855548358,0.7149165172859144,0.39686610595472654,0.4831244344455842
0.8124280485720057,0.3202449200750719,0.8131688656095081,0.659452123084292,0.8005914485069532,0.699852306651895
0.32590805180019333,0.8122540754654552,0.3327705917499551,0.6556855372512033,0.4135869211339428,0.48475587659368186
0.7783092737700318,0.5506374001682148,0.7912812234878435,0.762028027591162,0.8158888267594635,0.7228580789783756
0.4222553550539706,0.9275062410098248,0.3924482329844963,0.4832069664331395,0.33798077897954937,0.39898626260905606
0.835465138396568,0.24766815569010336,0.8444832869508329,0.8765610771424581,0.7915377397449881,0.7164700152545433
0.2544751235635451,0.6929790018309627,0.2542725292994282,0.15085267808770936,0.37231902501487585,0.4955661186325105
0.6812569487563814,0.7934744377195909,0.6822274934411414,0.46394294387528495,0.8717314061726786,0.7603321303492989
0.64926510263353,0.6133188472767235,0.6126557478535367,0.807238575467402,0.28110534754056404,0.2376586934021792
0.7037141467553988,0.8835213137707122,0.8272750726635781,0.4001869886912118,0.6633110191633176,0.5981610122719466
0.5653551144208738,0.37594083574042797,0.33936238682930575,0.8066076998508802,0.7532546265143132,0.5710688686355544
0.8420395514364452,0.8674846507992354,0.7692289373346544,0.41684749903059043,0.48868329894584456,0.6998337078716114
0.26798173173862094,0.43538108996522895,0.5357861137380248,0.7919776403898608,0.8738633539277917,0.44810323357319376
0.673462177652168,0.9201766326476439,0.7615757898056552,0.5554230220256833,0.16699069524407278,0.716070040815544
0.6337131028063069,0.27209872526118123,0.6292022684862144,0.7805174732048591,0.49760713659594996,0.49321278619920056
0.7182029863552621,0.7405404937530335,0.766084822796345,0.4688222642344231,0.8099970010584446,0.7993246607691401
0.5489746200119724,0.7173837571205158,0.4536488289120757,0.8172387442627304,0.45280457089140996,0.16605444395144162
0.8308477350416167,0.7443709945384126,0.8585247978269902,0.4190247079022757,0.8077063851654886,0.45379604261675727
0.24664631203906606,0.7056014850762331,0.2217592304403511,0.7903743546954131,0.46843302321381225,0.6733719741360833
0.6634735215575425,0.7516150209989769,0.6059253228685131,0.5407690186407815,0.8115622769051525,0.5445324185754022
0.6776366365309665,0.6996147269016273,0.7207613720164654,0.810311959379291,0.4254524067023864,0.6319663741477418
0.635222497864232,0.7833671310914144,0.6504100101523078,0.38399530151898503,0.8017939798373508,0.6225205716379927
0.6852330829662909,0.6322521280832127,0.6709908973942147,0.799789687243806,0.4968057715411541,0.5183959920406113
0.6382122208934808,0.8577350381701304,0.7126934212515658,0.40503187474396196,0.8042097142635305,0.7253136264802277
0.6911400110293865,0.4609028921936584,0.5635181760744823,0.8213008112453505,0.48119566284767423,0.318188195164279
0.651826877555348,0.9222545968180326,0.8202217317360511,0.3503531327730916,0.8152575002567096,0.7081628498341208
0.6538207912000406,0.2682131815650598,0.32166740070348926,0.7767568096180073,0.4656883930682253,0.3393356478783425
0.7641539489910164,0.7344467879255909,0.7648221112002666,0.46041085566205947,0.8138344098306628,0.7531907621128175
0.4616489173012687,0.7255500630336796,0.4545207826478242,0.8157553818458564,0.4316263307447398,0.28168813076011795
0.8424235760815274,0.7417920745146749,0.8581160929954581,0.46428564488283697,0.7898203154769001,0.6467047569541446
0.23690713344863848,0.7073065749778694,0.22151146196730892,0.7989314008860744,0.5000927560024235,0.5018199681195283
0.6505429669239943,0.7687223898350963,0.6054445821920829,0.5457933195341553,0.8071705060163054,0.7120761322307593
0.7032137620356935,0.6534901021164182,0.7215726486987578,0.8051872354492757,0.4388317995422795,0.3772669705865845
0.5913767089017037,0.8419758828185674,0.6676309739818129,0.39715012685902523,0.809818484329986,0.7385660895544004
0.7457792040464796,0.4946402237952258,0.6325679520218622,0.8112980387169894,0.46812563526118584,0.3011626475791461
0.5488185963419373,0.9299286429334571,0.7556632206991641,0.36189015658877993,0.8059076809886443,0.6835430769273786
0.7738528578586419,0.25109843287037187,0.47985544184400075,0.8018967317320977,0.4983497799855098,0.38903038980781346
0.516724642768931,0.6908584060667814,0.8352342696617135,0.382135272527795,0.8051629160940339,0.7959135357113598
0.7714266322274984,0.818366654556096,0.2873881359774819,0.8248950025753575,0.4857579508533661,0.18880053006758338
0.5787854191901194,0.5573656531401855,0.7303129213900317,0.3114706764337526,0.7920770732507113,0.4946383476378701
0.7447509275986579,0.9245532911547809,0.5349431214185077,0.7316808344826067,0.5378288123753575,0.709500695269594
0.5602674036245677,0.25767470420494365,0.8407324203242452,0.5423038176790198,0.7851110541786901,0.3882159188748704
0.746513513245676,0.7225537999907222,0.27104416850798146,0.8425780162594391,0.49188054982690077,0.7413056185766368
