X,Y,W,Z
0.6258648996868063,0.7662608689577338,0.13057719154517863,0.06909620450795813
0.8608942026325072,0.4596203829523546,0.3965049719438678,0.2422622121000288
0.4396476761492571,0.752745371138555,0.7712406974357078,0.6516304730102049
0.9258965366929645,0.40687301109866025,0.5524891911854523,0.6803656845549939
0.24938195595282286,0.6556542092803133,0.7306587570980466,0.6960713910294767
0.6929498890681952,0.6358801445846324,0.6609275728589926,0.6167642178730229
0.7585024477248271,0.5585790772339757,0.66651464142126,0.7556609377887418
0.6906071212019739,0.6288546254735691,0.6500210710960371,0.5153030408478024
0.7956098648791271,0.6000284327444295,0.6983829349336796,0.8398194320625637
0.5934732734655376,0.5361523130687865,0.5894666545888771,0.3016704741914303
0.8977012244904888,0.757593965016596,0.773157404841396,0.7400462957581859
0.34251408951954376,0.24335423861992306,0.4065254458448936,0.5202135722713033
0.8399979698529682,0.612842791086224,0.8620628684477929,0.863217202160715
0.4896309691470018,0.5194562644672949,0.18566388142517112,0.18113824926837702
0.9292486071305541,0.7947011981415253,0.5242120641070157,0.5601043956925847
0.24304908595394745,0.18762332827552605,0.777060799816777,0.8396764090439677
0.6927031559784771,0.4740361529762981,0.570896643051171,0.2781866611234884
0.8101041195194609,0.768909536166416,0.7711645960509327,0.6925362073418652
0.5590137588057335,0.25593962967315825,0.4374839760386391,0.6202536087844016
0.9138565169518594,0.5928154213492872,0.8216228533696163,0.7952829805218835
0.2859031368468806,0.5383601260314866,0.28719421398053435,0.3880657266927889
0.7554061889986459,0.7903119491996075,0.7173578706117721,0.860714874725542
0.6686185051063216,0.1780101884575212,0.567387634871876,0.23995234655842998
0.8316543804043545,0.5034682813498218,0.759448170442243,0.629425498463168
0.5160780645890455,0.6574805942532816,0.45724901316621835,0.6854452126430295
0.9221301886013468,0.5654859007287892,0.8295402693937961,0.7113196497856512
0.24761569777153933,0.5897781693253585,0.25775573864374746,0.5642306542291808
0.6837147867926494,0.7353000761364449,0.6751318677245143,0.8905204769753687
0.8040030763268413,0.3024411333132666,0.64930667438371,0.1664854367341023
0.5938981171536467,0.6784555275311802,0.6431429553969416,0.49397299164225705
