X,Y,W,Z
0.9702656160883895,0.4477066314762499,0.8371071801402592,0.285296428019603
0.10647140073159993,0.7341133453850204,0.22385049711980043,0.6938765144967736
0.351348052948647,0.5182412090232014,0.635127246502811,0.7466272107380365
0.8504677752401573,0.7248474017079943,0.78250249876097,0.5465225532731135
0.46702105765215424,0.3871583548927355,0.3979230156496583,0.7851471904878098
0.9244603774552075,0.7137749225256256,0.820835371891043,0.5290056155360485
0.2592326019103908,0.3964756729833914,0.28206128673759634,0.7856885774526605
0.709034762409811,0.7463287582848367,0.7238458436154377,0.5648894865662775
0.7565659682420481,0.38065141986287465,0.5622140660173744,0.7691485467730176
0.680352285129075,0.6772068188433696,0.7746418714375839,0.516260293467045
0.8099550134721406,0.5269448275726564,0.46452184665987173,0.8056327845720277
0.5664202702631561,0.6350130408874657,0.7936105988877581,0.4594467295426722
0.9152399330689098,0.632019154028098,0.4536143157091303,0.8162177262619033
0.2868439698431345,0.4863497430506647,0.769969871869406,0.4510655215924916
0.7570841763066998,0.8049071993057002,0.5882153062884303,0.8118476619293068
0.6804823001512843,0.14097935126761837,0.743560719006787,0.4055449216236541
0.8006947792222473,0.3934897213162767,0.5313250456508347,0.8124058594853953
0.5933172750342787,0.660311896807557,0.7773689597610834,0.4247539336638227
0.8940758368685625,0.596750773935916,0.4817125283837193,0.8019972851373784
0.35054390863949486,0.5386463552645228,0.7764899271915414,0.4678167729389093
0.8493322662720523,0.7589677001927376,0.5509774732119496,0.8099345992371667
0.4704244050027696,0.23976993854611303,0.7592237656722749,0.4294253496598282
0.9184759889840005,0.6003659912939051,0.5546793248255624,0.8102733090730565
0.2771315077055725,0.5211510708672769,0.74254806452956,0.42526026445301
0.7476954052593546,0.8020530473794967,0.6361100414398813,0.8122465798782623
0.7108621571036743,0.15292506629467903,0.6919008638590325,0.3946957629536309
0.7629001546539487,0.42729917123817795,0.6194629452872296,0.8094435548878336
0.6737803894294371,0.6730969541582446,0.7010238833753463,0.4071712281095396
0.8366706826177033,0.5634584318488491,0.6143792130591882,0.8133575798484677
0.4999215712830546,0.5886903752519529,0.6998784448157451,0.3878749289089206
0.9273145898370945,0.7195535921693424,0.6591721170717226,0.8003537934620742
0.24865946966344532,0.3146524902928411,0.6226963364925071,0.4172012761736408
0.6927040720807554,0.7307563067423163,0.8213819542690882,0.8263032998257404
0.8110215069200192,0.34448683105552963,0.34641892828567167,0.30812347777982685
0.5660969004751892,0.6991713060109543,0.7428873725704932,0.7679410044775751
0.9024408933517947,0.46019592463144376,0.5665989238067128,0.47598672329828545
0.33145056580865057,0.700551605823694,0.7450898305126864,0.8453897776079693
0.8106805204635292,0.4910582865780935,0.6235725237622353,0.27521901764410633
0.5734888027335021,0.7532748221437843,0.6964249240909461,0.6983634893565683
0.9007588060107167,0.3564881439065935,0.6425719839103495,0.623147827250827
0.33038760311790594,0.6709651864791764,0.6476635817904628,0.7463892515623217
0.8193081921151777,0.5670766003591851,0.7761116437534821,0.5451244187296987
0.546438687298201,0.6403887163983765,0.4252367421021851,0.7901696062583787
0.9154224425535168,0.5577540449725941,0.8263170632779278,0.5099079454115908
0.2862013751048236,0.6397542830906934,0.267660193209097,0.7992825590742213
0.7548075883168041,0.6103252109926275,0.7020547070349712,0.537560086245198
0.6860179085307363,0.6098250832821542,0.5896945159293052,0.8008395211631348
0.7965022449303868,0.5656737623478977,0.7597339587921478,0.4392220547088851
0.6033612104815419,0.6690948810451972,0.46701790871782084,0.8085482941264203
0.8762314524521169,0.48495012288156686,0.8261233775242748,0.4546262473847172
0.400046974835426,0.6969549646616772,0.28525960328995537,0.806273775436992
0.8913122061620655,0.49391096516930216,0.7200016797303992,0.5113782183906428
0.3603516083520871,0.6901509789148549,0.5239656938037913,0.8124702214523657
0.8518246678621362,0.5133285105785483,0.8624192963067103,0.4229000471078255
0.46671870616362165,0.7043365026830458,0.18367701156294658,0.7938857474517514
