U,V,W,X,Y,Z
0.10064928133288065,0.3608350250695171,0.8081746250332744,0.46739237808312845,0.929457451534476,0.22089378267399112
0.3383035403792583,0.8434125413728263,0.4501007450517093,0.9428088463848319,0.17946100228525785,0.5605048091076676
0.8187492316250677,0.3987958622502675,0.7777971374007064,0.20032856240458247,0.5337963237297983,0.665986608659619
0.5464573569269034,0.7745389338191261,0.5916195194755882,0.589501535703116,0.8197800853201507,0.543506466242859
0.9144889504628608,0.5055675072942577,0.7756282743802596,0.9114615742631784,0.3958589599921785,0.6584902138861849
0.28401688800097935,0.769456881522817,0.3924160430068947,0.30176050580406016,0.8086233141597644,0.5466230371082575
0.7556550700902136,0.5835380935685788,0.8462678067004746,0.7928210628351775,0.4256809189522597,0.7002474210071526
0.6872569208231838,0.7519545018751184,0.2502375196027717,0.6258873802551211,0.8232831105330907,0.4372895141535585
0.7998467530317038,0.5151684428160056,0.6420222855738945,0.8755259377338561,0.42767469518841106,0.7555547093738907
0.6009405901624469,0.7894627650849916,0.6615293154308682,0.413347992611138,0.8212722971798367,0.375856615705369
0.8917453957310019,0.45110504293095044,0.7434496266075162,0.9112878388148573,0.4440121281870371,0.6776632900583409
0.363759683280256,0.7750866167382859,0.46689873825135453,0.30191904949042664,0.82435930680368,0.5406422792445897
0.853935750687733,0.5452143946476243,0.8783334883561236,0.7961505345218358,0.3894418352425854,0.6960965713455339
0.4687000246969535,0.7557274798178797,0.15494496338627192,0.6109279262632759,0.8023606293380879,0.4403777082724549
0.9199944282226258,0.5630387820787705,0.45637334347349184,0.8956596380451958,0.47087101557355504,0.7766458140277809
0.27546221491422956,0.7285123871772268,0.784243678272913,0.36652253802063295,0.812210246265262,0.3680391678043989
0.7444402195628664,0.6722976574171976,0.5263002974593667,0.8767760370778486,0.4775042235414783,0.6707184022102325
0.7011130982695908,0.642300224534125,0.7719252864204391,0.4078624575170673,0.8341811097607922,0.5470361296249592
0.7634921953201227,0.7019939515525887,0.5431921853959432,0.9009181065624008,0.3705254806806599,0.6564663874762328
0.6679015586344602,0.5901464272337554,0.7646942095837931,0.33687625727253817,0.7988037347700045,0.556770851196956
0.8267391972801006,0.7666275538863281,0.5841396390590831,0.8306427932015182,0.4475987956717004,0.6593625738813036
0.5396910436185688,0.43698831909646585,0.7385610467753793,0.5304113335834821,0.8297761299616475,0.5307720625366232
0.918769297057815,0.8322149570833326,0.5829150657377752,0.924099996333429,0.3790369103984782,0.7083932105274203
0.2776648537625641,0.24439609200373472,0.7140478059094997,0.2701179227796478,0.7936021900496338,0.41673664835156227
0.7448707615396135,0.6662996969597433,0.6855643978494445,0.7357231310585235,0.49293429940395045,0.7639997848086162
0.701883595729156,0.6632609492977337,0.6327789149698111,0.7247870364010748,0.8088445763717972,0.30863490792720294
0.7701413340343893,0.6742672904252639,0.7093123991197957,0.7459550120019524,0.4910708462008301,0.6588801851000683
0.6569098549411602,0.6309570467261485,0.5850258712151376,0.7235540889032995,0.8396855257956884,0.5119462906179553
0.8419022675687535,0.721868938405738,0.7603440513428527,0.7489947693582909,0.355079722226721,0.711220244701586
0.4933252228688547,0.5342689827428584,0.47538930942402186,0.7044909337555497,0.7811865982502233,0.3948789287762755
0.928272972438978,0.8363609891750249,0.8160066893364062,0.7787999504700606,0.5379755399680511,0.7538678934489453
0.24901285069807036,0.23504227770237576,0.34136289627290656,0.6383553574724398,0.7947988617966579,0.2598098060012965
0.6850699822430619,0.6485059239533062,0.7658017947639458,0.8674737141400055,0.5577307895797721,0.6696135394767632
0.7865694340476665,0.6868657594470465,0.4308846631950077,0.42327352416034825,0.7992247555938816,0.4901572871206781
0.6264707388996933,0.6112748722580215,0.84571632987946,0.9122398124897936,0.46527404428099844,0.7272611532470327
0.8650071267710129,0.7577347078913957,0.22210184286205387,0.30285740642580705,0.8236522796705656,0.37967925256507756
0.42969514995857616,0.46099886510258253,0.6264121535751096,0.8019809882959807,0.4351872000816437,0.7335893469452958
0.9054431300199678,0.8473846486328763,0.702957221796379,0.5994727151188168,0.8084980745489336,0.46063004503004235
0.3177449075392158,0.21172217475231234,0.6300407445328973,0.9064692964035022,0.46206125973459306,0.6759198387061675
0.8096386602991571,0.5984440141825632,0.6843795803978237,0.3325207865173951,0.8388311332120263,0.6183027807954367
0.5687723111884877,0.7275515354405697,0.7305167428854725,0.8327547656855963,0.33709067985252156,0.6010231025453103
0.9039776794275493,0.5899270302532638,0.5240139344596556,0.5264227812225487,0.7687435369498751,0.5870257787433131
0.31054445611548037,0.7156414332940352,0.8320394662232304,0.9410598456310317,0.5202893502752604,0.6698010765253037
0.7893275952366177,0.6796947715822023,0.2519267014607674,0.20965608340278438,0.8240603433525789,0.46876562806175154
0.6052826824872545,0.617222226070276,0.682228758620013,0.6334701242424181,0.41080046437302614,0.774299128866632
0.888562906941568,0.7549197903031446,0.6661853437966798,0.8671144911192163,0.8020680712802829,0.30153015032263114
0.353049039111482,0.45177690998925735,0.6316996303208451,0.43141251594999364,0.5157826192600117,0.6245658392286314
0.8454089616103548,0.8716270573631316,0.7780679867926363,0.9261912250802946,0.8281922542576865,0.6401433401066231
0.47906901089959075,0.16639303947494144,0.3911679867071051,0.2506040502997097,0.35625725230216493,0.49081436332281
0.916189680008116,0.48768815964435674,0.8606886293218757,0.7092425604016706,0.8112358129390008,0.8367805292432015
0.2918169655537064,0.7780404641888929,0.23777249703604267,0.7765092198874644,0.35157030877008044,0.10764360777253586
0.7591137825690353,0.5571415927814283,0.6103908829294121,0.6508972479475005,0.8517400184228653,0.3164681696932542
0.6700289293179615,0.7629678340808408,0.7554985110540904,0.8505409838508918,0.3879045487953902,0.6786244028956108
0.8197331239549795,0.48166783008677094,0.4617018680377159,0.47111934823827994,0.8030202769727272,0.44960002976942975
0.5430272214688099,0.7870929389148031,0.8619931302619438,0.9379828500694831,0.4747215667701858,0.7726189142075303
0.9220453538202001,0.4723839952519965,0.15604011747666946,0.21904108687169438,0.8180741228920053,0.2006043994177494
0.26294848370345736,0.7641613750691726,0.4831391228699224,0.6359204271341415,0.4995134029550787,0.5521693339538186
0.7204440532811376,0.601544321646376,0.8317299615205223,0.8735889063340794,0.849878518177713,0.6843088708345484
0.7388650772807304,0.7443088479526058,0.26795640559198897,0.41226425028763863,0.27778626325254235,0.4620434426272609
0.7190579582670515,0.5110233686776499,0.6966014265282767,0.8992594033511054,0.7099879111162389,0.7652763746141402
0.7404639727238634,0.8039726544191925,0.565408544128968,0.3429062104631286,0.5809399721381655,0.3456320052828569
0.7074632404111822,0.38704615551768556,0.86070970261335,0.8439290270178542,0.8498455596845552,0.6754269600650596
0.7671829427085431,0.7839267860616471,0.18298254031212696,0.4908447798293046,0.2745947817963443,0.5230027883053752
0.6515602845599185,0.42588742808990826,0.5311611841493427,0.9442336530676517,0.6972243499057071,0.7488557501106775
0.8409737266801276,0.8156907708817196,0.7537788634761075,0.19947456644358807,0.6148361002643192,0.45321346756994363
0.4977690520665192,0.312321355943211,0.6323678330717286,0.5987754090480489,0.7946173770604037,0.671025398860529
0.9191352259430476,0.7397796645045992,0.7330122993262123,0.9112116259944311,0.4376579132452795,0.6164316683670596
0.2690103142095572,0.47400732014042474,0.49268916828149045,0.3083512135176309,0.8382341612479125,0.5612945953918379
0.7367240830392899,0.8870857766001948,0.8857106156023613,0.8016922971371239,0.34682626938502287,0.7313187676298242
0.7093067446061484,0.1416219745577111,0.12863769010613557,0.5976852350033173,0.7730919804918167,0.28959641040673706
0.7710400280662194,0.41423839919378347,0.4012411654490789,0.9081852219332789,0.5879561519558584,0.7339744746891348
0.6517946270207366,0.7868596629745107,0.7717654084641518,0.3108145597570053,0.7700522271173398,0.5185630434422935
0.8518628949325678,0.444201547596792,0.5724314401041597,0.8063491417098708,0.5346699225924075,0.6386567658305501
0.4626308949715412,0.7820401318493094,0.7454999881757449,0.5943916823583296,0.8259588958951103,0.6347187782723619
0.9233225512510033,0.5071009313544306,0.558001757997013,0.9041774746487543,0.35434292683963536,0.5288411124357171
0.2631056549810549,0.7669317518923224,0.7402364997830826,0.32584650748532107,0.8024371562251479,0.7350954527496129
0.7159106814418179,0.5865783354533926,0.6372206044754005,0.8260722162731569,0.3932379326672337,0.3425596827998157
0.7578281603577771,0.7618127427098695,0.686328674316029,0.5397510343750539,0.8567794283288995,0.6925650938552411
0.6793035886286639,0.4770140008229058,0.6785008115369637,0.9291325976082236,0.2626823159342016,0.45420136931925464
0.8064179428388455,0.812627711570484,0.5949212544562604,0.25121636832129696,0.6941454357576672,0.7417125617885213
0.5833212853219247,0.33077260250936985,0.8511815671122405,0.7056546221431982,0.6269989192119276,0.3553371111944043
0.8977342894852476,0.749535025822012,0.26475792482807947,0.777203568412293,0.8104233054956101,0.7052021489933621
0.3408320781975107,0.468279975185389,0.6565151128825132,0.6467758132464572,0.3763735456103126,0.5285684769487743
