X,Y,Z
0.4928357946694584,0.3314998933070521,0.1259063164896542
0.929170695253476,0.7719381452377592,0.418743745445627
0.24020406146571732,0.41515110495360613,0.7686207853094489
0.6623436702464516,0.8757711950835542,0.5916984622899472
0.8125297549685401,0.21184990767669742,0.7642828462174268
0.5578449624511896,0.5741593199675776,0.4505054092412024
0.9134748179973337,0.8120988440934094,0.8394235615211689
0.2827441991270766,0.31356465436421305,0.23890558714142124
0.7543667427145282,0.7741885371825654,0.6529508099603213
0.692932266519114,0.4514370333770217,0.6766555411696905
0.793887181492849,0.8336116482011466,0.6486932967240931
0.5857728206622508,0.2925650646361254,0.6659852217723643
0.8992749573117391,0.7112563416613591,0.6757800171105444
0.3467849614216875,0.5543180322173776,0.598276811039106
0.8269923375607282,0.8922849621333271,0.8303963099906264
0.533563385770972,0.10035129538713208,0.28256260030868563
0.911437581239037,0.33154789428837533,0.702091013010036
0.29893453025607475,0.7375106338941556,0.554638706719267
0.7676737520468488,0.6540063507643906,0.8508096830303696
0.6606153521013586,0.6691182448383626,0.2469801579841489
0.8655758302357905,0.6755951421173257,0.6345713621137918
0.42067282201170636,0.6218514162146871,0.6718453367747964
0.8863544613177252,0.7947226960581748,0.718475364997013
0.3759869620157596,0.3520601509809529,0.5330094161345146
0.8693240884031821,0.815491094531347,0.8618302864208676
0.42869081605290876,0.3191697421893725,0.1803272198179524
0.8925230266280053,0.7859410848916845,0.5171013597375722
0.35029002358541583,0.3841033721885915,0.7690653931736886
0.8566122999123097,0.8564028513472153,0.5643247370457875
0.4552354073349423,0.20294502244201856,0.7424658103463614
0.9201496564368875,0.5743902763194317,0.5938144820153373
0.2690475515208561,0.7383736421819039,0.707569871640721
0.7297937200354765,0.6636843156437934,0.7006487866388302
0.7396507704419911,0.6483133387310998,0.5945105554295566
0.7065395510569735,0.6837670219901713,0.7149768811576773
0.7783329880324518,0.6480613168407081,0.5779433144391015
0.6338296494260757,0.6844988456970221,0.7571753133567856
0.8454607391685651,0.6840580815120257,0.5013830339673025
0.49601697620774493,0.6185497663669383,0.7777605899569947
0.9314563225763275,0.7871665530449043,0.5105015183917003
0.23544946770097985,0.3775717706289015,0.7556262643635829
0.6639909486470921,0.8560753316251877,0.6335034210478784
0.8302409104092607,0.2692137200123243,0.7154139502808889
0.5221906616219136,0.6777316969558097,0.562205275897522
0.9073066508409164,0.7044688392208908,0.8214087845450324
0.3047020551650878,0.563470515729996,0.28133141754455626
0.7855938825742731,0.873866786563122,0.7280104772061327
0.6251757939980753,0.1758190121041659,0.5260528966191123
0.8710129147382681,0.4886823162336916,0.8146681065587503
0.41601455141365234,0.797421417701337,0.31170145880047584
0.9093719118691759,0.5010849964982194,0.7380674838597606
0.30498359206912784,0.7814969817204319,0.5016718903716052
0.7779901089865714,0.5697010011287694,0.876871710206291
0.6268705771208254,0.7718241514697075,0.18304818179673324
0.8974091176661647,0.48449637998555994,0.5210358011065821
0.34373291533699607,0.780679119397924,0.77177157264406
0.8269070490752917,0.5598077502916222,0.5598241116481614
